elevation,diff_azimuth,Carrier-to-noise density ratio (cno) [dbHz],Estimated pseudorange measurement standard deviation (prStdev) [m],"NLOS (0 == no, 1 == yes, # == No Information)"
41.76739053,4.050534166500626,50,0.32,0
50.32124553,5.799704693499379,36,5.12,0
26.28437571,8.094303806500648,40,10.24,1
86.13017437,88.0161298934994,37,10.24,1
56.46005092,50.23317980650063,44,1.28,0
34.96840619,40.14818279349936,26,20.48,1
19.85141557,17.68061930650063,37,10.24,1
13.64028769,79.99851649349938,36,20.48,1
38.06308006,47.319090493499374,43,0.64,0
50.92809877,41.83331048650062,23,10.24,1
68.63566913,82.73189950650061,41,5.12,0
15.97634904,59.41560170650064,45,1.28,0
,,50,0.32,0
41.7673905,4.0585479269540485,50,0.32,0
17.65492358,48.647290536954046,38,10.24,0
50.32124551,5.791690933045956,31,10.24,1
26.28437567,8.10231756695407,36,10.24,1
86.13017436,88.00811613304597,45,1.28,0
56.4600509,50.24119356695405,33,20.48,1
34.96840616,40.140169033045936,26,10.24,1
19.85141554,17.688633066954054,35,10.24,1
13.64028765,79.99050273304596,35,20.48,1
38.06308003,47.31107673304595,44,0.64,0
50.92809875,41.841324246954045,29,10.24,1
68.63566912,82.73991326695403,41,5.12,0
15.97634901,59.42361546695406,46,1.28,0
,,50,0.32,0
41.76739048,4.052679232974612,49,0.32,0
17.65492355,48.64142184297461,38,10.24,0
50.32124548,5.797559627025393,41,10.24,1
26.28437564,8.096448872974634,41,10.24,1
86.13017436,88.01398482702541,46,1.28,0
56.46005088,50.235324872974616,30,10.24,1
34.96840613,40.14603772702537,27,10.24,1
19.85141551,17.682764372974617,37,10.24,1
13.64028762,79.9963714270254,32,20.48,1
38.06308,47.31694542702539,46,0.64,0
50.92809872,41.83545555297461,30,10.24,1
68.6356691,82.7340445729746,41,5.12,0
15.97634897,59.417746772974624,46,1.28,0
,,50,0.32,0
41.76739045,4.060620594788105,49,0.32,0
17.65492352,48.6493632047881,39,10.24,0
50.32124546,5.7896182652119,37,10.24,1
26.28437561,8.104390234788127,25,20.48,1
86.13017436,88.00604346521192,37,10.24,0
56.46005086,50.24326623478811,45,1.28,0
34.9684061,40.13809636521188,30,10.24,1
19.85141548,17.69070573478811,27,10.24,1
13.64028759,79.9884300652119,39,10.24,1
38.06307997,47.30900406521189,35,20.48,1
25.0655623,49.07817176521189,47,0.64,0
50.9280987,41.8433969147881,30,10.24,1
68.63566909,82.74198593478809,42,2.56,0
15.97634894,59.42568813478812,47,1.28,0
,,50,0.32,0
41.76739042,4.030576037072109,49,0.32,0
17.65492348,48.619318647072106,39,5.12,0
50.32124544,5.819662822927896,39,10.24,1
26.28437558,8.074345677072131,25,20.48,1
86.13017436,88.03608802292791,37,10.24,0
56.46005084,50.21322167707211,44,1.28,0
34.96840608,40.16814092292788,34,20.48,1
19.85141545,17.660661177072114,27,10.24,1
13.64028755,80.0184746229279,41,10.24,1
38.06307994,47.33904862292789,40,10.24,1
25.06556227,49.10821632292789,46,0.64,0
50.92809867,41.813352357072105,30,10.24,1
68.63566907,82.7119413770721,45,2.56,0
15.97634891,59.39564357707212,47,1.28,0
,,50,0.32,0
41.7673904,4.075921285329144,49,0.64,0
17.65492345,48.66466389532914,37,5.12,0
50.32124541,5.77431757467086,34,10.24,1
26.28437555,8.119690925329166,24,20.48,1
86.13017435,87.99074277467088,37,10.24,0
56.46005082,50.25856692532915,47,0.64,0
34.96840605,40.12279567467084,33,20.48,1
19.85141542,17.70600642532915,26,10.24,1
13.64028752,79.97312937467086,39,10.24,1
38.06307991,47.293703374670855,38,10.24,1
25.06556224,49.06287107467085,46,0.64,0
50.92809865,41.85869760532914,29,10.24,1
68.63566906,82.75728662532913,46,2.56,0
15.97634887,59.44098882532916,46,0.64,0
,,50,0.32,0
41.76739037,4.406789150375204,49,0.64,0
17.65492342,48.9955317603752,35,5.12,0
50.32124539,5.443449709624801,39,10.24,1
26.28437552,8.450558790375226,25,10.24,1
86.13017435,87.65987490962482,33,10.24,0
56.4600508,50.58943479037521,43,1.28,0
34.96840602,39.79192780962478,33,20.48,1
19.85141539,18.03687429037521,27,10.24,1
13.64028749,79.6422615096248,37,10.24,1
38.06307988,46.9628355096248,33,20.48,1
25.06556221,48.73200320962479,45,0.64,0
50.92809862,42.1895654703752,29,20.48,1
68.63566904,83.08815449037519,44,1.28,0
15.97634884,59.771856690375216,46,0.64,0
,,48,0.32,0
41.76739035,5.16018514768993,48,0.32,0
17.65492339,49.74892775768993,32,5.12,0
50.32124537,4.690053712310075,34,10.24,1
26.28437549,9.203954787689952,25,10.24,1
86.13017435,86.90647891231009,35,10.24,0
56.46005078,51.342830787689934,43,1.28,0
34.96840599,39.038531812310055,33,20.48,1
19.85141536,18.790270287689932,31,10.24,1
13.64028746,78.88886551231008,39,10.24,1
38.06307985,46.20943951231007,35,10.24,1
25.06556218,47.97860721231007,46,0.32,0
50.9280986,42.942961467689926,45,1.28,0
68.63566903,83.84155048768991,45,0.64,0
,,48,0.32,0
41.76739032,6.421568608793194,49,0.32,0
17.65492337,51.01031121879319,38,5.12,0
50.32124535,3.4286702512068103,39,10.24,1
26.28437546,10.465338248793216,41,10.24,0
86.13017435,85.64509545120683,45,1.28,0
56.46005076,52.6042142487932,33,10.24,1
34.96840597,37.77714835120679,40,10.24,1
19.85141533,20.0516537487932,32,20.48,1
38.06307983,44.948056051206805,46,0.32,0
50.92809858,44.20434492879319,33,20.48,1
68.63566902,85.10293394879318,42,1.28,0
15.97634878,61.78663614879321,46,0.64,0
,,49,0.32,0
41.7673903,8.14594666605953,49,0.32,0
17.65492334,52.73468927605953,35,10.24,0
50.32124532,1.704292193940475,35,10.24,1
26.28437544,12.189716306059552,34,10.24,0
86.13017434,83.92071739394049,47,0.64,0
56.46005074,54.328592306059534,33,10.24,1
34.96840594,36.052770293940455,35,10.24,1
19.8514153,21.77603180605953,39,10.24,1
38.0630798,43.22367799394047,46,0.64,0
50.92809856,45.928722986059526,28,10.24,1
68.635669,86.82731200605951,43,1.28,0
15.97634875,63.51101420605954,46,0.64,0
,,50,0.32,0
41.76739028,10.063698392950895,49,0.32,0
17.65492331,54.652441002950894,37,10.24,0
50.3212453,0.2134595329508926,40,10.24,1
26.28437541,14.10746803295092,25,20.48,1
86.13017434,82.00296566704912,37,10.24,0
56.46005072,56.2463440329509,45,0.64,0
34.96840591,34.13501856704909,29,10.24,1
19.85141527,23.693783532950903,31,20.48,1
13.64028737,73.98535226704911,38,10.24,1
38.06307977,41.3059262670491,32,10.24,1
25.06556209,43.0750939670491,46,0.32,0
50.92809854,47.846474712950894,28,20.48,1
68.63566899,88.74506373295088,46,1.28,0
15.97634872,65.42876593295091,46,0.64,0
,,50,0.32,0
41.76739025,11.687743339047728,50,0.64,0
17.65492328,56.276485949047725,37,10.24,0
50.32124528,1.8375044790477235,25,20.48,1
26.28437538,15.73151297904775,34,10.24,0
86.13017434,80.3789207209523,45,1.28,0
34.96840589,32.51097362095226,34,10.24,1
19.85141525,25.317828479047733,26,10.24,1
13.64028734,72.36130732095228,37,20.48,1
38.06307975,39.68188132095227,35,10.24,1
25.06556207,41.45104902095227,46,0.32,0
50.92809851,49.47051965904773,28,10.24,1
68.63566898,89.63089132095229,44,1.28,0
15.97634869,67.05281087904774,47,0.64,0
,,49,0.32,0
41.76739023,12.626409691953173,49,0.32,0
17.65492326,57.21515230195317,40,5.12,0
50.32124526,2.7761708319531664,42,10.24,1
26.28437536,16.670179331953193,25,20.48,1
86.13017434,79.44025436804685,37,10.24,0
56.46005069,58.809055331953175,42,1.28,0
34.96840587,31.572307268046814,29,20.48,1
19.85141522,26.256494831953177,32,10.24,1
13.64028731,71.42264096804684,40,10.24,0
38.06307972,38.74321496804683,38,10.24,1
25.06556204,40.512382668046826,46,0.32,0
50.92809849,50.40918601195317,28,10.24,1
68.63566897,88.69222496804684,45,1.28,0
15.97634867,67.99147723195318,48,0.64,0
,,50,0.32,0
41.76739021,12.456507650476595,49,0.32,0
17.65492323,57.04525026047659,38,5.12,0
50.32124525,2.606268790476591,37,10.24,1
26.28437534,16.500277290476618,25,10.24,1
86.13017433,79.61015640952343,38,10.24,0
56.46005067,58.6391532904766,43,1.28,0
34.96840584,31.74220930952339,33,10.24,1
19.85141519,26.0865927904766,31,10.24,1
13.64028729,71.59254300952341,39,10.24,0
38.0630797,38.91311700952341,40,10.24,0
25.06556201,40.6822847095234,46,0.32,0
50.92809847,50.23928397047659,28,10.24,1
68.63566895,88.86212700952342,42,1.28,0
15.97634864,67.82157519047661,48,0.64,0
,,49,0.32,0
41.76739019,11.286551653447331,50,0.32,0
17.65492321,55.87529426344733,42,5.12,0
50.32124523,1.4363127934473283,38,10.24,1
26.28437531,15.330321293447357,25,10.24,1
86.13017433,80.78011240655269,30,10.24,1
56.46005065,57.46919729344734,45,1.28,0
34.96840582,32.91216530655265,33,10.24,1
19.85141517,24.91663679344734,32,10.24,1
13.64028726,72.76249900655267,40,10.24,1
38.06307968,40.08307300655267,41,10.24,0
25.06556199,41.85224070655266,46,0.32,0
50.92809846,49.06932797344733,33,10.24,1
68.63566894,89.96791699344732,44,1.28,0
15.97634861,66.65161919344735,47,0.64,0
,,49,0.64,0
41.76739017,9.259293134219291,47,0.64,0
17.65492318,53.84803574421929,40,5.12,0
50.32124521,0.5909457257807134,26,10.24,1
26.28437529,13.303062774219311,25,10.24,1
86.13017433,82.80737092578073,35,10.24,1
56.46005064,55.441938774219295,43,1.28,0
34.9684058,34.93942382578069,29,20.48,1
19.85141515,22.889378274219297,32,10.24,1
13.64028724,74.78975752578071,36,10.24,1
38.06307966,42.11033152578071,35,10.24,0
25.06556196,43.87949922578071,46,0.64,0
50.92809844,47.04206945421929,28,20.48,1
68.63566893,87.94065847421928,44,1.28,0
15.97634859,64.6243606742193,46,0.64,0
,,50,0.32,0
41.76739015,6.62986182937496,49,0.64,0
17.65492316,51.21860443937496,42,2.56,0
50.32124519,3.2203770306250448,38,10.24,1
26.28437527,10.673631469374982,26,10.24,1
86.13017433,85.43680223062506,31,10.24,1
56.46005062,52.81250746937496,44,1.28,0
34.96840578,37.56885513062503,34,20.48,1
19.85141512,20.259946969374965,28,10.24,1
13.64028721,77.41918883062505,35,10.24,1
38.06307963,44.73976283062504,37,10.24,0
25.06556194,46.50893053062504,46,0.64,0
50.92809842,44.41263814937496,45,1.28,0
68.63566892,85.31122716937494,47,0.64,0
,,50,0.32,0
41.76739013,3.633325554102868,49,0.64,0
17.65492314,48.22206816410287,41,2.56,0
50.32124518,6.216913305897137,32,10.24,1
26.28437524,7.67709519410289,26,10.24,1
86.13017433,88.43333850589715,32,10.24,1
56.46005061,49.81597119410287,42,1.28,0
34.96840576,40.56539140589712,31,10.24,1
19.8514151,17.263410694102873,33,10.24,1
13.64028719,80.41572510589714,41,10.24,1
38.06307961,47.73629910589713,31,10.24,0
25.06556192,49.50546680589713,45,0.64,0
50.9280984,41.416101874102864,28,20.48,1
68.63566891,82.31469089410285,45,1.28,0
15.97634854,58.99839309410288,46,0.64,0
,,50,0.64,0
41.76739012,0.6814356797862899,50,0.32,0
17.65492312,45.27017828978629,40,2.56,0
50.32124516,9.168803180213716,33,10.24,1
26.28437522,4.725205319786312,26,10.24,1
86.13017432,88.61477161978627,32,10.24,1
56.46005059,46.86408131978629,40,1.28,0
34.96840574,43.517281280213695,31,10.24,1
19.85141508,14.311520819786296,30,10.24,1
13.64028717,83.36761498021372,44,10.24,1
38.06307959,50.68818898021371,31,10.24,1
25.0655619,52.45735668021371,47,0.32,0
50.92809839,38.464211999786286,35,10.24,1
68.6356689,79.36280101978627,46,1.28,0
15.97634852,56.0465032197863,49,0.64,0
,,51,0.32,0
41.7673901,2.2329747490669263,50,0.32,0
17.6549231,42.35576786093307,40,2.56,0
50.32124514,12.08321360906693,38,10.24,1
26.2843752,1.810794890933096,27,10.24,1
86.13017432,85.70036119093305,32,10.24,1
56.46005058,43.94967089093308,39,1.28,0
34.96840572,46.43169170906691,31,10.24,1
19.85141506,11.39711039093308,29,10.24,1
13.64028715,86.28202540906693,36,5.12,1
38.06307958,53.602599409066926,34,10.24,1
25.06556188,55.37176710906692,46,0.32,0
50.92809837,35.54980157093307,32,10.24,1
68.63566889,76.44839059093306,45,1.28,0
15.9763485,53.132092790933086,49,0.64,0
,,51,0.32,0
41.77008046,4.782845988224267,49,0.64,0
50.1092341,15.089291218224275,40,2.56,0
26.14605678,0.8258457282242944,34,10.24,1
86.2084169,79.45409967177574,32,10.24,1
56.7066071,41.03927057177572,43,1.28,0
35.16098633,49.172031528224295,31,10.24,1
13.62625165,88.88203772822425,29,10.24,0
37.81133086,56.61573202822427,32,10.24,1
50.67637247,32.85076475177573,37,10.24,1
68.93367869,73.71000477177571,45,0.32,0
,,32,10.24,1
,,44,1.28,0
,,49,0.64,0
,,50,0.32,0
41.77008044,7.562350999255386,49,0.64,0
50.10923408,17.868796229255395,37,2.56,0
26.14605676,3.605350739255414,38,10.24,1
86.2084169,76.67459466074462,35,10.24,1
56.70660709,38.2597655607446,40,1.28,0
35.16098632,51.95153653925541,37,10.24,1
13.62625163,88.33845726074463,29,10.24,0
37.81133084,59.39523703925539,41,10.24,1
50.67637245,30.07125974074461,39,10.24,1
68.93367868,70.9304997607446,42,0.64,0
,,31,10.24,1
,,48,1.28,0
,,49,0.32,0
,,50,0.32,0
41.77008042,9.64854369033884,50,0.64,0
50.10923407,19.95498892033885,37,5.12,0
26.14605674,5.691543430338868,34,10.24,1
86.20841689,74.58840196966116,31,10.24,1
56.70660708,36.17357286966114,45,1.28,0
35.1609863,54.03772923033887,33,10.24,1
13.62625161,86.25226456966118,29,10.24,0
37.81133083,61.481429730338846,39,5.12,1
50.67637244,27.985067049661158,41,10.24,1
68.93367867,68.84430706966114,43,0.64,0
,,31,10.24,1
,,46,0.64,0
,,48,0.32,0
,,49,0.32,0
41.77008041,10.796797116307175,49,0.64,0
50.10923406,21.103242346307184,38,5.12,0
26.14605672,6.839796856307203,35,10.24,1
86.20841689,73.44014854369283,26,20.48,1
56.70660707,35.02531944369281,32,10.24,1
35.16098628,55.1859826563072,41,1.28,0
13.62625159,85.10401114369284,36,10.24,1
37.81133081,62.62968315630718,29,10.24,1
25.30377798,64.28307335630717,43,10.24,0
50.67637242,26.83681362369282,34,10.24,1
68.93367867,67.6960536436928,43,0.64,0
,,31,10.24,1
,,46,0.64,0
,,46,0.64,0
,,49,0.64,0
41.7700804,10.831607900786196,48,0.64,0
50.10923405,21.138053130786204,36,5.12,0
26.14605671,6.874607640786223,36,20.48,1
86.20841689,73.40533775921381,25,10.24,1
56.70660706,34.99050865921379,35,10.24,1
35.16098627,55.220793440786224,43,2.56,0
13.62625157,85.06920035921382,33,10.24,1
37.8113308,62.6644939407862,33,10.24,1
25.30377796,64.31788414078619,37,10.24,0
50.67637241,26.8020028392138,31,20.48,1
68.93367866,67.66124285921379,43,0.64,0
,,31,10.24,1
,,46,0.64,0
,,47,0.64,0
,,49,0.32,0
41.77008038,10.069086247397593,50,0.32,0
50.10923403,20.3755314773976,38,2.56,0
26.14605669,6.11208598739762,37,10.24,1
9.998030965,83.11135598739759,25,20.48,1
86.20841689,74.16785941260241,31,10.24,1
56.70660705,35.75303031260239,45,2.56,0
35.16098626,54.45827178739762,33,10.24,1
13.62625156,85.83172201260243,28,10.24,1
37.81133078,61.9019722873976,37,10.24,0
25.30377795,63.55536248739759,39,10.24,1
50.6763724,27.5645244926024,42,0.64,0
68.93367865,68.42376451260239,31,10.24,1
,,25,20.48,1
,,46,0.64,0
,,47,0.64,0
,,51,0.32,0
41.77008037,8.873632316837757,48,0.32,0
50.10923402,19.180077546837765,38,2.56,0
26.14605668,4.916632056837784,38,10.24,1
9.998030951,81.91590205683775,25,10.24,1
86.20841689,75.36331334316225,32,10.24,1
56.70660704,36.94848424316223,47,1.28,0
35.16098624,53.262817856837785,30,10.24,1
13.62625154,87.02717594316226,33,10.24,1
37.81133077,60.70651835683776,45,10.24,0
25.30377793,62.35990855683775,35,10.24,1
50.67637239,28.75997842316224,43,0.64,0
68.93367864,69.61921844316223,30,10.24,1
,,24,10.24,1
,,46,0.64,0
,,49,0.64,0
,,49,0.32,0
41.77008036,7.418658733268273,49,0.64,0
50.10923401,17.725103963268282,35,2.56,0
26.14605667,3.461658473268301,34,10.24,1
9.998030937,80.46092847326827,24,10.24,1
86.20841689,76.81828692673173,40,10.24,1
56.70660703,38.40345782673171,45,1.28,0
35.16098623,51.8078442732683,37,10.24,1
13.62625153,88.48214952673175,28,10.24,1
37.81133075,59.25154477326828,40,10.24,0
25.30377792,60.90493497326827,35,10.24,1
50.67637238,30.21495200673172,44,0.64,0
68.93367864,71.07419202673171,30,10.24,1
,,24,10.24,1
,,46,0.64,0
,,47,0.64,0
,,49,0.32,0
41.77008035,5.79470061817625,49,0.64,0
50.109234,16.10114584817626,35,2.56,0
26.14605665,1.8377003581762776,37,10.24,1
9.998030924,78.83697035817625,24,10.24,1
86.20841689,78.44224504182375,39,10.24,1
56.70660702,40.02741594182373,43,1.28,0
35.16098622,50.18388615817628,30,10.24,1
13.62625152,89.89389235817623,28,10.24,1
37.81133074,57.627586658176256,37,10.24,0
25.3037779,59.280976858176246,34,10.24,1
50.67637237,31.838910121823744,44,0.64,0
68.93367863,72.69815014182373,30,10.24,1
,,24,10.24,1
,,42,0.64,0
,,47,0.64,0
,,49,0.32,0
41.77008034,4.044923579003694,49,0.64,0
50.10923399,14.351368809003702,34,2.56,0
26.14605664,0.0879233190037211,34,20.48,1
9.998030912,77.08719331900369,24,10.24,1
86.20841689,80.19202208099631,38,10.24,1
56.70660701,41.77719298099629,47,1.28,0
35.16098621,48.43410911900372,34,10.24,1
13.6262515,88.14411531900367,27,10.24,1
37.81133073,55.8778096190037,41,5.12,0
25.30377789,57.53119981900369,34,10.24,1
50.67637236,33.5886871609963,43,0.64,0
68.93367863,74.44792718099629,30,10.24,1
,,24,10.24,1
,,43,1.28,0
,,46,0.64,0
,,50,0.32,0
41.77008033,2.188079914290768,50,0.64,0
50.10923399,12.494525144290776,35,2.56,0
26.14605663,1.7689203457092049,40,10.24,0
86.20841689,82.04886574570924,25,10.24,1
56.706607,43.634036645709216,38,10.24,1
35.1609862,46.5772654542908,46,1.28,0
13.62625149,86.28727165429075,37,20.48,1
37.81133072,54.02096595429077,27,10.24,1
25.30377788,55.67435615429076,40,5.12,1
50.67637235,35.44553082570923,36,10.24,1
68.93367862,76.30477084570921,43,0.64,0
,,30,10.24,1
,,41,1.28,0
,,48,0.64,0
,,50,0.32,0
41.77008032,0.280364276203386,51,0.64,0
50.10923398,10.586809506203394,31,2.56,0
26.14605662,3.6766359837965865,33,20.48,0
86.20841688,83.95658138379662,25,10.24,1
56.706607,45.5417522837966,37,10.24,1
35.16098619,44.66954981620341,47,1.28,0
13.62625148,84.37955601620337,30,20.48,1
37.81133071,52.11325031620339,27,10.24,1
25.30377787,53.76664051620338,39,5.12,1
50.67637234,37.35324646379661,34,10.24,1
68.93367862,78.2124864837966,43,0.64,0
,,30,10.24,1
,,45,1.28,0
,,48,0.64,0
,,50,0.32,0
41.77008031,1.5225244215106954,50,0.64,0
50.10923397,8.783920808489313,31,2.56,0
26.14605661,5.479524681510668,41,10.24,0
86.20841688,85.7594700815107,25,10.24,1
56.70660699,47.34464098151068,32,10.24,1
35.16098618,42.86666111848933,42,1.28,0
37.8113307,50.31036161848931,33,20.48,1
25.30377786,51.9637518184893,36,5.12,1
50.67637233,39.15613516151069,34,10.24,1
68.93367861,80.01537518151068,43,0.64,0
,,30,10.24,1
,,44,1.28,0
,,48,0.64,0
,,50,0.32,0
41.7700803,3.127082655910556,50,0.32,0
50.10923396,7.179362574089453,31,5.12,0
26.1460566,7.084082915910528,44,10.24,0
86.20841688,87.36402831591056,25,10.24,1
56.70660698,48.94919921591054,32,10.24,1
35.16098617,41.26210288408947,43,1.28,0
37.81133069,48.70580338408945,34,20.48,1
25.30377785,50.35919358408944,40,5.12,1
50.67637232,40.76069339591055,33,10.24,1
68.93367861,81.61993341591054,43,0.64,0
,,30,10.24,1
,,45,1.28,0
,,47,0.64,0
,,50,0.32,0
41.7700803,4.448193969740316,50,0.32,0
50.10923396,5.858251260259692,31,5.12,0
26.14605659,8.405194229740289,43,10.24,0
86.20841688,88.68513962974032,41,10.24,1
56.70660698,50.2703105297403,43,1.28,0
35.16098616,39.94099157025971,34,10.24,1
37.81133068,47.38469207025969,42,5.12,1
50.67637232,42.08180470974031,36,10.24,1
68.9336786,82.9410447297403,44,0.64,0
,,30,10.24,1
,,45,1.28,0
,,47,0.64,0
,,50,0.32,0
41.77008029,5.231152779551849,51,0.64,0
50.10923395,5.07529245044816,31,5.12,0
26.14605658,9.18815303955182,39,10.24,0
86.20841688,89.46809843955185,41,10.24,1
56.70660697,51.05326933955183,44,1.28,0
35.16098615,39.15803276044818,33,20.48,1
37.81133068,46.60173326044816,44,5.12,1
50.67637231,42.86476351955184,40,20.48,1
68.9336786,83.72400353955183,44,0.32,0
,,30,20.48,1
,,45,1.28,0
,,47,0.64,0
,,50,0.32,0
41.77008028,5.5860397064261065,50,0.32,0
50.10923394,4.720405523573902,32,10.24,0
26.14605658,9.54303996642608,37,10.24,0
86.20841688,89.82298536642611,30,10.24,1
56.70660697,51.40815626642609,43,1.28,0
35.16098615,38.80314583357392,36,20.48,1
37.81133067,46.2468463335739,41,5.12,0
50.67637231,43.2196504464261,41,10.24,1
68.9336786,84.07889046642609,44,0.32,0
,,29,20.48,1
,,44,1.28,0
,,48,0.64,0
,,50,0.32,0
41.77008028,5.650688995114535,50,0.32,0
50.10923394,4.655756234885473,32,10.24,0
26.14605657,9.607689255114508,35,10.24,0
86.20841688,89.88763465511454,35,10.24,1
56.70660696,51.47280555511452,42,1.28,0
35.16098614,38.73849654488549,33,20.48,1
37.81133066,46.18219704488547,31,10.24,0
50.6763723,43.28429973511453,42,10.24,1
68.93367859,84.14353975511452,44,0.32,0
,,30,10.24,1
,,44,1.28,0
,,47,0.64,0
,,50,0.32,0
41.77008027,5.643033434576296,50,0.32,0
50.10923393,4.663411795423713,32,5.12,0
26.14605656,9.600033694576268,39,10.24,0
86.20841688,89.8799790945763,43,10.24,1
56.70660696,51.46514999457628,41,1.28,0
35.16098613,38.74615210542373,35,20.48,1
13.62625142,78.45615830542368,27,20.48,1
37.81133066,46.18985260542371,31,10.24,1
50.67637229,43.27664417457629,41,10.24,0
68.93367859,84.13588419457628,43,0.32,0
,,34,20.48,1
,,41,1.28,0
,,45,0.64,0
,,50,0.32,0
41.77008027,5.580244070098331,49,0.32,0
50.10923393,4.726201159901677,28,5.12,0
26.14605656,9.537244330098304,41,10.24,0
86.20841688,89.81718973009833,25,20.48,1
56.70660695,51.40236063009832,41,10.24,1
35.16098613,38.8089414699017,43,1.28,0
13.62625141,78.51894766990165,37,20.48,1
37.81133065,46.25264196990168,32,20.48,1
25.30377781,47.906032169901664,32,10.24,1
50.67637229,43.213854810098326,41,10.24,0
68.93367859,84.07309483009831,43,0.32,0
,,30,20.48,1
,,42,1.28,0
,,45,0.64,0
,,50,0.32,0
41.77008026,5.454575764450681,49,0.32,0
50.10923393,4.851869465549328,33,10.24,0
26.14605655,9.411576024450651,32,10.24,0
9.998030822,67.58769397554931,25,20.48,1
86.20841688,89.69152142445068,34,10.24,1
56.70660695,51.27669232445066,43,1.28,0
35.16098612,38.93460977554935,37,20.48,1
13.62625141,78.6446159755493,32,20.48,1
37.81133065,46.378310275549325,40,10.24,1
25.3037778,48.031700475549314,38,10.24,0
50.67637229,43.08818650445068,44,0.32,0
68.93367858,83.94742652445066,26,20.48,1
,,24,20.48,1
,,41,1.28,0
,,45,0.64,0
,,50,0.32,0
41.77008026,5.314469017685724,50,0.32,0
50.10923392,4.991976212314285,33,10.24,0
26.14605655,9.271469277685696,34,10.24,1
9.998030817,67.72780072231427,44,1.28,0
86.20841688,89.55141467768573,33,20.48,1
35.16098612,39.074716522314304,32,10.24,1
13.6262514,78.78472272231426,36,10.24,1
37.81133064,46.51841702231428,36,20.48,1
50.67637228,42.94807975768572,44,0.32,0
68.93367858,83.8073197776857,24,10.24,1
,,42,1.28,0
,,45,0.64,0
,,50,0.32,0
41.77008026,5.153515836000565,49,0.32,0
50.10923392,5.152929393999443,34,5.12,0
26.14605654,9.110516096000538,37,20.48,1
9.998030813,67.88875390399943,39,10.24,0
86.20841688,89.39046149600057,42,0.64,0
56.70660695,50.97563239600055,33,20.48,1
35.16098612,39.23566970399946,31,10.24,1
13.6262514,78.94567590399942,41,5.12,1
37.81133064,46.67937020399944,38,20.48,1
50.67637228,42.78712657600056,44,0.32,0
68.93367858,83.64636659600055,27,20.48,1
,,24,10.24,1
,,42,1.28,0
,,44,0.64,0
,,50,0.32,0
41.77008025,4.970867570084408,48,0.64,0
50.10923392,5.3355776599156,34,5.12,0
26.14605654,8.92786783008438,37,20.48,1
9.99803081,68.07140216991559,36,10.24,1
86.20841688,89.20781323008441,42,1.28,0
56.70660694,50.79298413008439,38,20.48,1
35.16098611,39.41831796991562,25,10.24,1
13.6262514,79.12832416991557,36,5.12,1
37.81133063,46.8620184699156,42,10.24,1
50.67637228,42.6044783100844,44,0.32,0
68.93367858,83.46371833008439,24,10.24,1
,,43,1.28,0
,,45,0.64,0
,,50,0.32,0
41.77008025,4.785326146024886,49,0.32,0
50.10923391,5.5211190839751225,34,5.12,0
26.14605654,8.742326406024858,33,20.48,1
9.998030807,68.25694359397511,38,10.24,1
86.20841688,89.02227180602489,42,1.28,0
56.70660694,50.60744270602487,37,20.48,1
35.16098611,39.60385939397514,26,10.24,1
13.62625139,79.3138655939751,38,10.24,1
37.81133063,47.04755989397512,37,10.24,1
50.67637227,42.41893688602488,44,0.32,0
68.93367858,83.27817690602487,32,20.48,1
,,24,10.24,1
,,44,1.28,0
,,44,0.64,0
,,50,0.32,0
41.77008025,4.58147001214769,49,0.32,0
50.10923391,5.724975217852318,34,5.12,0
26.14605654,8.538470272147663,33,20.48,1
9.998030804,68.4607997278523,42,1.28,0
86.20841688,88.8184156721477,38,10.24,1
35.16098611,39.80771552785234,31,10.24,1
13.62625139,79.51772172785229,39,10.24,1
37.81133063,47.25141602785232,37,10.24,1
50.67637227,42.215080752147685,44,0.32,0
68.93367858,83.07432077214767,32,10.24,1
,,25,10.24,1
,,44,1.28,0
,,47,0.64,0
,,50,0.32,0
41.77008025,4.419482644450113,49,0.64,0
50.10923391,5.886962585549895,34,5.12,0
26.14605653,8.376482904450086,39,20.48,1
9.998030802,68.62278709554988,36,20.48,1
86.20841688,88.65642830445012,39,1.28,0
56.70660694,50.2415992044501,30,10.24,1
35.16098611,39.96970289554992,31,10.24,1
13.62625139,79.67970909554987,35,20.48,1
37.81133063,47.41340339554989,40,10.24,1
50.67637227,42.05309338445011,44,0.32,0
68.93367857,82.9123334044501,35,10.24,1
,,25,5.12,1
,,45,1.28,0
,,44,0.64,0
,,50,0.32,0
41.77008024,4.274459176563539,49,0.64,0
50.10923391,6.031986053436469,33,5.12,0
26.14605653,8.231459436563512,38,10.24,1
9.9980308,68.76781056343646,26,10.24,1
86.20841688,88.51140483656354,38,10.24,1
56.70660694,50.09657573656352,41,1.28,0
13.62625138,79.82473256343644,33,10.24,1
37.81133063,47.55842686343647,26,10.24,1
25.30377778,49.211817063436456,34,10.24,1
50.67637227,41.908069916563534,43,0.32,0
68.93367857,82.76730993656352,32,20.48,1
,,24,10.24,1
,,43,1.28,0
,,46,0.64,0
,,50,0.32,0
41.77008024,4.079093282570284,49,0.64,0
50.10923391,6.2273519474297245,36,5.12,0
26.14605653,8.036093542570256,38,10.24,0
86.20841688,88.31603894257029,26,10.24,1
56.70660694,49.90120984257027,36,10.24,1
