elevation,diff_azimuth,Carrier-to-noise density ratio (cno) [dbHz],Estimated pseudorange measurement standard deviation (prStdev) [m],"NLOS (0 == no, 1 == yes, # == No Information)"
6.008067634,75.3335478248297,40,5.12,0
28.44466561,83.4269802648297,26,10.24,1
48.43926969,0.636892544829692,45,0.64,0
50.04073581,57.348034155170296,39,10.24,1
35.63004413,37.7452531551703,53,0.64,0
17.18761026,45.65351935517032,39,10.24,1
18.20464023,10.636138944829668,40,5.12,0
76.0375584,86.5428309251703,47,1.28,0
39.30990355,74.7565222448297,32,10.24,1
60.18531723,11.228648455170315,48,0.64,0
19.8915693,36.0787106448297,45,2.56,0
,,27,10.24,1
,,32,10.24,1
23.52788033,25.620188957806945,50,0.32,0
27.75112535,73.60779370780695,41,1.28,0
84.99805321,35.239461465193045,28,20.48,1
33.26066463,26.66535485780696,49,2.56,0
6.008067564,74.12661372219306,33,5.12,0
28.44466554,82.22004616219306,26,10.24,1
48.43926963,0.5700415578069453,45,0.32,0
50.04073576,58.55496825780693,41,10.24,0
35.63004406,38.95218725780694,53,0.64,0
17.18761018,46.86045345780696,40,10.24,1
18.20464016,9.42920484219303,36,5.12,0
76.03755838,87.74976502780694,47,1.28,0
39.30990349,73.54958814219306,33,10.24,1
60.18531718,12.435582557806953,48,0.64,0
19.89156923,34.87177654219306,46,2.56,0
,,27,10.24,1
,,37,5.12,1
23.52788026,27.27890035355513,51,0.32,0
27.75112528,75.26650510355513,41,1.28,0
84.99805321,33.58075006944486,32,10.24,1
33.26066456,28.324066253555145,47,2.56,0
6.008067493,72.46790232644487,29,5.12,0
28.44466547,80.56133476644487,44,0.32,0
48.43926958,2.22875295355513,46,10.24,0
50.0407357,60.21367965355512,52,0.64,0
35.630044,40.610898653555125,39,5.12,0
18.20464008,7.770493446444846,34,5.12,0
76.03755835,89.40847642355513,46,1.28,0
39.30990342,71.89087674644487,33,10.24,1
60.18531713,14.094293953555136,48,0.64,0
19.89156915,33.21306514644488,43,2.56,0
,,27,10.24,1
,,31,10.24,1
23.52788019,29.304087812887545,51,0.32,0
27.75112521,77.29169256288755,41,1.28,0
84.9980532,31.55556261011245,32,10.24,1
33.26066449,30.34925371288756,47,1.28,0
6.008067422,70.44271486711246,29,10.24,0
28.4446654,78.53614730711246,27,20.48,1
48.43926952,4.253940412887545,44,0.32,0
50.04073565,62.23886711288753,42,5.12,0
16.47071184,54.50389968711247,34,163.84,1
35.63004393,42.63608611288754,45,1.28,0
17.18761003,50.544352312887554,43,5.12,0
18.20464001,5.745305987112431,33,5.12,0
76.03755833,88.56633611711246,46,1.28,0
39.30990335,69.86568928711246,33,10.24,0
60.18531709,16.119481412887552,46,0.64,0
19.89156908,31.18787768711246,43,2.56,0
,,27,10.24,1
,,34,10.24,1
23.52788012,31.757262156009133,51,0.32,0
27.75112514,79.74486690600914,41,1.28,0
84.99805319,29.102388266990857,32,10.24,1
33.26066443,32.80242805600915,48,1.28,0
6.008067351,67.98954052399087,38,5.12,0
28.44466533,76.08297296399087,32,20.48,1
48.43926947,6.707114756009133,44,0.32,0
50.04073559,64.69204145600912,43,5.12,0
16.47071177,52.05072534399088,34,81.92,1
35.63004387,45.08926045600913,51,1.28,0
17.18760996,52.99752665600914,41,5.12,0
18.20463993,3.2921316439908423,29,10.24,0
76.03755831,86.11316177399087,45,1.28,0
39.30990329,67.41251494399087,36,10.24,0
60.18531704,18.57265575600914,47,1.28,0
19.891569,28.734703343990876,45,1.28,0
,,27,10.24,1
,,30,10.24,1
23.52788005,34.7596233371698,51,0.32,0
27.75112507,82.7472280871698,41,1.28,0
84.99805318,26.10002708583019,32,10.24,1
33.26066436,35.804789237169814,49,1.28,0
6.008067281,64.9871793428302,36,5.12,0
28.44466527,73.0806117828302,31,10.24,1
48.43926941,9.7094759371698,45,0.32,0
50.04073554,67.69440263716979,45,5.12,0
16.47071169,49.04836416283021,30,40.96,1
35.6300438,48.091621637169794,47,1.28,0
17.18760988,55.99988783716981,37,2.56,0
18.20463986,0.2897704628301767,45,2.56,0
76.03755828,83.1108005928302,30,10.24,0
39.30990322,64.4101537628302,47,1.28,0
60.185317,21.575016937169806,39,2.56,0
19.89156893,25.732342162830207,27,10.24,1
,,30,10.24,1
23.52787998,38.33990011752845,51,0.32,0
27.751125,86.32750486752845,40,1.28,0
84.99805318,22.519750305471547,27,10.24,1
33.2606643,39.38506601752846,50,1.28,0
6.00806721,61.40690256247156,36,5.12,0
28.4446652,69.50033500247156,25,10.24,1
48.43926935,13.289752717528444,45,0.32,0
50.04073549,71.27467941752843,44,5.12,0
35.63004373,51.67189841752844,46,1.28,0
17.18760981,59.58016461752845,38,2.56,0
18.20463978,3.290506317528468,39,20.48,0
76.03755826,79.53052381247156,45,1.28,0
39.30990316,60.82987698247156,38,20.48,0
60.18531695,25.15529371752845,47,1.28,0
19.89156885,22.15206538247156,36,5.12,0
,,26,10.24,1
,,30,10.24,1
23.52787991,42.23021215433609,51,0.32,0
27.75112493,89.78218309566391,40,2.56,0
84.99805317,18.629438268663904,32,10.24,1
33.26066423,43.2753780543361,51,1.28,0
6.00806714,57.51659052566392,39,5.12,0
28.44466513,65.61002296566392,25,10.24,1
48.4392693,17.180064754336087,45,0.32,0
50.04073543,75.16499145433608,42,5.12,0
35.63004367,55.56221045433608,40,2.56,0
17.18760973,63.470476654336096,35,2.56,0
18.20463971,7.180818354336111,41,10.24,0
76.03755824,75.64021177566391,46,1.28,0
39.30990309,56.93956494566392,35,20.48,0
60.18531691,29.04560575433609,47,1.28,1
19.89156878,18.26175334566392,40,10.24,0
,,26,10.24,1
,,30,10.24,1
23.52787984,46.367815307167135,51,0.32,0
27.75112486,85.64457994283286,38,2.56,0
84.99805316,14.491835115832856,32,10.24,1
33.26066416,47.41298120716715,51,1.28,0
6.00806707,53.37898737283287,33,5.12,0
28.44466506,61.47241981283287,25,20.48,1
48.43926924,21.31766790716713,45,0.32,0
35.6300436,59.69981360716713,44,5.12,0
17.18760966,67.60807980716714,36,5.12,0
18.20463964,11.31842150716716,30,5.12,0
76.03755822,71.50260862283287,38,10.24,0
39.30990302,52.80196179283287,42,1.28,0
60.18531686,33.18320890716714,39,10.24,0
19.8915687,14.124150192832872,48,2.56,1
,,41,5.12,0
,,30,10.24,1
23.52787977,50.729263059052826,51,0.32,0
27.75112479,81.28313219094717,38,2.56,0
84.99805315,10.130387363947165,32,10.24,1
33.2606641,51.77442895905284,52,1.28,0
6.008067,49.01753962094716,38,5.12,1
28.44466499,57.11097206094718,25,10.24,1
48.43926919,25.679115659052822,45,0.32,0
35.63004354,64.06126135905282,46,5.12,0
17.18760958,71.96952755905284,40,5.12,0
18.20463956,15.67986925905285,25,5.12,0
76.0375582,67.14116087094717,41,10.24,0
39.30990296,48.44051404094717,43,1.28,0
60.18531682,37.54465665905283,34,10.24,0
19.89156863,9.76270244094718,48,2.56,1
,,33,5.12,0
,,34,10.24,1
23.52787971,55.294514191724446,52,0.32,0
27.75112473,76.71788105827555,34,5.12,0
84.99805314,5.565136231275545,38,10.24,1
33.26066403,56.33968009172446,50,1.28,0
6.008066931,44.45228848827554,36,10.24,1
28.44466492,52.54572092827556,26,10.24,1
48.43926914,30.244366791724445,46,0.64,0
50.04073527,88.22929349172443,45,5.12,0
35.63004348,68.62651249172444,43,5.12,0
17.18760951,76.53477869172445,26,10.24,0
18.20463949,20.24512039172447,41,5.12,0
76.03755817,62.57590973827556,46,1.28,0
39.30990289,43.875262908275545,37,10.24,1
60.18531677,42.10990779172445,47,2.56,1
19.89156856,5.197451308275561,42,5.12,0
,,26,20.48,1
,,34,10.24,1
23.52787964,59.89470186789937,51,0.32,0
27.75112466,72.11769338210063,39,5.12,0
84.99805314,0.9649485551006194,37,10.24,1
33.26066397,60.939867767899386,46,1.28,0
6.008066862,39.852100812100616,35,10.24,1
28.44466485,47.94553325210063,26,10.24,1
48.43926908,34.84455446789937,46,0.64,0
35.63004341,73.22670016789937,45,5.12,0
17.18760944,81.13496636789938,39,5.12,0
18.20463942,24.8453080678994,26,10.24,0
76.03755815,57.97572206210063,39,10.24,0
39.30990283,39.27507523210062,45,2.56,0
60.18531673,46.71009546789938,39,10.24,1
19.89156848,0.5972636321006348,45,5.12,1
,,44,5.12,0
,,36,10.24,1
23.52787957,64.36866138414793,51,0.32,0
27.75112459,67.64373386585207,39,10.24,0
84.99805313,3.5090109611479363,31,10.24,1
33.26066391,65.41382728414794,46,1.28,0
6.008066794,35.37814129585206,32,10.24,1
28.44466479,43.47157373585208,31,10.24,1
48.43926903,39.31851398414793,46,0.64,0
35.63004335,77.70065968414792,41,5.12,0
17.18760936,85.60892588414794,41,5.12,0
18.20463934,29.31926758414795,26,10.24,0
76.03755813,53.50176254585208,39,5.12,0
39.30990276,34.80111571585206,45,2.56,0
60.18531669,51.184054984147934,42,10.24,1
19.89156841,3.876695884147921,48,5.12,1
,,45,5.12,0
,,36,10.24,1
23.5278795,68.27834647213395,51,0.32,0
27.75112453,63.73404877786605,37,10.24,0
84.99805312,7.418696049133956,37,10.24,1
6.008066726,31.46845620786604,44,1.28,0
28.44466472,39.561888647866056,36,10.24,1
48.43926898,43.22819907213395,31,10.24,1
35.63004329,81.61034477213394,47,0.64,0
17.18760929,89.51861097213396,45,5.12,0
18.20463927,33.22895267213397,37,10.24,0
76.03755811,49.59207745786605,33,5.12,0
39.3099027,30.891430627866043,46,2.56,0
60.18531664,55.093740072133954,46,10.24,1
19.89156834,7.786380972133941,43,5.12,0
,,46,5.12,0
,,28,10.24,1
23.52787944,71.37616034569102,52,0.32,0
27.75112446,60.63623490430898,37,5.12,0
84.99805311,10.516509922691029,40,10.24,1
33.26066378,72.42132624569103,47,1.28,0
6.00806666,28.370642334308968,37,5.12,1
28.44466465,36.46407477430898,47,0.64,0
48.43926892,46.32601294569102,40,5.12,0
16.47071106,12.43182715430899,37,40.96,0
35.63004322,84.70815864569101,40,5.12,0
18.2046392,36.32676654569104,32,20.48,0
76.03755809,46.49426358430898,29,10.24,0
39.30990264,27.79361675430897,47,2.56,0
60.1853166,58.19155394569103,44,10.24,1
19.89156827,10.884194845691011,47,5.12,0
,,45,5.12,0
,,35,10.24,1
23.52787937,73.48375418410218,52,0.32,0
27.7511244,58.528641065897816,40,5.12,0
84.99805311,12.624103761102193,42,10.24,1
33.26066372,74.5289200841022,46,1.28,0
6.008066593,26.26304849589781,31,10.24,0
28.44466459,34.35648093589782,46,0.64,0
48.43926887,48.43360678410218,45,5.12,0
16.47071099,10.324233315897828,34,40.96,0
35.63004316,86.81575248410218,41,5.12,0
18.20463913,38.434360384102206,28,10.24,0
76.03755807,44.38666974589782,30,10.24,0
39.30990258,25.68602291589781,48,2.56,0
60.18531656,60.29914778410219,37,5.12,1
19.8915682,12.991788684102175,48,5.12,0
,,41,10.24,0
,,26,10.24,1
23.52787931,74.75665160154155,51,0.32,0
27.75112433,57.25574364845845,40,5.12,0
84.9980531,13.897001178541558,42,10.24,1
33.26066366,75.80181750154156,48,1.28,0
28.44466452,33.083583518458454,31,10.24,0
48.43926882,49.70650420154155,47,0.32,0
16.47071093,9.05133589845846,46,5.12,0
35.6300431,88.08864990154154,36,40.96,0
18.20463906,39.70725780154157,42,5.12,0
76.03755804,43.11377232845845,33,10.24,0
39.30990252,24.41312549845844,29,10.24,0
60.18531652,61.57204520154156,50,1.28,0
19.89156813,14.264686101541542,35,5.12,0
,,44,2.56,0
,,40,10.24,1
23.52787924,75.38667811233633,51,0.32,0
27.75112427,56.62571713766367,32,5.12,0
84.99805309,14.527027689336336,43,10.24,1
33.2606636,76.43184401233634,49,1.28,0
6.008066463,24.36012456766366,31,10.24,0
28.44466446,32.45355700766368,47,0.64,0
48.43926877,50.33653071233633,42,2.56,0
16.47071086,8.421309387663683,36,20.48,0
35.63004304,88.71867641233632,38,5.12,0
18.20463899,40.33728431233635,33,10.24,0
76.03755802,42.48374581766368,29,10.24,0
39.30990245,23.783098987663664,50,1.28,0
60.18531647,62.202071712336334,38,10.24,0
19.89156806,14.89471261233632,42,5.12,0
,,43,10.24,1
,,35,20.48,1
23.52787918,75.66102594053196,51,0.32,0
27.75112421,56.35136930946804,38,5.12,0
84.99805309,14.801375517531966,42,10.24,1
33.26066354,76.70619184053197,48,1.28,0
6.008066399,24.08577673946803,31,10.24,0
28.4446644,32.179209179468046,47,0.32,0
48.43926872,50.61087854053196,37,5.12,0
16.4707108,8.146961559468053,38,20.48,0
35.63004298,88.99302424053195,42,5.12,0
18.20463893,40.61163214053198,33,5.12,0
76.037558,42.20939798946805,29,10.24,0
39.30990239,23.508751159468037,45,1.28,0
60.18531643,62.47641954053197,38,10.24,1
19.89156799,15.16906044053195,49,2.56,0
,,50,10.24,1
,,35,10.24,1
23.52787909,75.71830743706552,51,0.32,0
27.75112411,56.29408781293448,41,5.12,0
84.99805308,14.858657014065528,45,5.12,1
33.26066345,76.76347333706553,47,1.28,0
6.008066305,24.02849524293447,30,10.24,0
28.44466431,32.12192768293448,47,0.64,0
48.43926864,50.66816003706552,30,20.48,0
16.4707107,8.089680062934491,36,20.48,0
35.6300429,89.05030573706551,41,5.12,0
18.20463883,40.66891363706554,29,5.12,0
76.03755797,42.15211649293448,35,2.56,0
39.30990231,23.45146966293447,47,10.24,1
60.18531637,62.533701037065526,43,2.56,0
19.89156789,15.226341937065513,42,5.12,1
,,32,10.24,1
23.52787903,75.75803478881117,50,0.32,0
27.75112405,56.25436046118882,37,5.12,0
84.99805307,14.898384365811182,43,5.12,1
33.26066339,76.80320068881119,46,1.28,0
28.44466425,32.08220033118883,30,10.24,0
48.4392686,50.70788738881117,47,0.32,0
16.47071064,8.049952711188837,40,20.48,0
35.63004284,89.09003308881117,36,10.24,0
18.20463876,40.7086409888112,43,5.12,0
76.03755795,42.11238914118883,33,5.12,0
39.30990225,23.41174231118885,43,5.12,1
60.18531633,62.57342838881118,39,10.24,1
19.89156783,15.266069288811169,45,2.56,0
,,48,5.12,1
23.52787897,75.8652594356388,51,0.32,0
27.75112399,56.14713581436119,34,5.12,0
84.99805306,15.005609012638814,42,5.12,1
33.26066333,76.91042533563882,43,1.28,0
28.44466419,31.9749756843612,24,10.24,1
48.43926855,50.815112035638805,46,0.32,0
16.47071058,7.942728064361205,44,20.48,0
35.63004278,89.1972577356388,36,10.24,0
18.2046387,40.81586563563883,42,5.12,0
76.03755793,42.0051644943612,28,5.12,0
39.30990219,23.304517664361185,47,5.12,1
60.1853163,62.68065303563881,45,5.12,1
19.89156776,15.3732939356388,49,2.56,0
,,47,5.12,0
23.52787891,76.00872293843857,52,0.32,0
27.75112394,56.00367231156143,37,10.24,0
84.99805306,15.149072515438576,37,5.12,1
33.26066328,77.05388883843858,42,1.28,0
28.44466413,31.83151218156144,46,0.32,0
48.4392685,50.958575538438566,44,10.24,0
16.47071052,7.7992645615614435,34,10.24,0
18.20463863,40.95932913843859,42,2.56,0
76.03755792,41.86170099156144,28,5.12,0
39.30990214,23.161054161561424,48,2.56,1
60.18531626,62.824116538438574,35,10.24,1
19.8915677,15.51675743843856,47,1.28,0
,,47,5.12,0
23.52787885,76.09712126771923,52,0.32,0
27.75112388,55.915273982280766,43,5.12,0
84.99805305,15.23747084471924,26,10.24,1
6.008066067,23.64968141228076,45,1.28,0
28.44466407,31.74311385228077,46,0.32,0
48.43926846,51.04697386771923,41,10.24,0
16.47071046,7.710866232280779,37,10.24,0
18.20463857,41.047727467719255,41,2.56,0
76.0375579,41.77330266228077,23,20.48,1
39.30990208,23.07265583228076,51,2.56,1
60.18531622,62.91251486771924,44,10.24,0
19.89156764,15.605155767719223,47,1.28,0
,,37,5.12,0
,,27,20.48,1
23.5278788,76.2114578390149,52,0.32,0
27.75112382,55.8009374109851,35,10.24,0
84.99805304,15.351807416014909,26,10.24,1
6.00806601,23.53534484098509,46,1.28,0
28.44466402,31.628777280985105,48,0.32,0
48.43926841,51.1613104390149,37,10.24,0
16.4707104,7.596529660985112,39,10.24,0
18.20463851,41.16206403901492,41,2.56,0
76.03755788,41.6589660909851,29,20.48,1
39.30990203,22.958319260985093,51,2.56,1
60.18531618,63.026851439014905,35,10.24,0
19.89156758,15.719492339014892,43,2.56,0
,,43,5.12,0
,,27,20.48,1
23.52787874,76.27460407347753,52,0.32,0
27.75112377,55.737791176522464,35,10.24,0
84.99805304,15.414953650477544,27,10.24,1
28.44466396,31.56563104652247,45,1.28,0
48.43926837,51.22445667347753,48,0.32,0
16.47071034,7.533383426522477,39,5.12,0
18.20463846,41.22521027347756,36,5.12,0
76.03755786,41.59581985652247,41,2.56,0
39.30990198,22.895173026522457,46,2.56,1
60.18531615,63.08999767347754,40,10.24,0
19.89156752,15.782638573477527,49,1.28,0
,,47,5.12,0
23.52787869,76.3736574028144,52,0.32,0
27.75112372,55.6387378471856,36,10.24,0
84.99805303,15.514006979814411,27,20.48,1
28.44466391,31.4665777171856,48,1.28,0
48.43926833,51.3235100028144,47,0.32,0
16.47071029,7.434330097185608,34,5.12,0
18.2046384,41.324263602814426,36,5.12,0
76.03755784,41.4967665271856,44,2.56,0
39.30990193,22.79611969718559,47,2.56,1
60.18531611,63.18905100281441,48,10.24,0
19.89156746,15.881691902814396,50,1.28,0
,,43,5.12,0
23.52787864,76.46890628676796,51,0.32,0
27.75112367,55.54348896323204,39,10.24,0
84.99805303,15.60925586376797,46,1.28,0
28.44466386,31.37132883323204,31,20.48,1
48.43926829,51.41875888676796,47,0.32,0
16.47071024,7.339081213232049,34,5.12,0
17.18760836,82.29082921323203,40,5.12,0
76.03755783,41.40151764323204,41,2.56,0
39.30990188,22.70087081323203,46,2.56,0
60.18531608,63.28429988676797,43,10.24,0
19.89156741,15.976940786767956,47,1.28,0
,,50,5.12,0
23.52787859,76.53365999691341,51,0.32,0
27.75112362,55.47873525308658,39,5.12,0
84.99805302,15.674009573913423,46,1.28,0
28.44466381,31.30657512308659,30,20.48,1
48.43926825,51.48351259691341,47,0.32,0
16.47071018,7.274327503086596,37,5.12,0
17.1876083,82.22607550308658,36,5.12,0
76.03755781,41.33676393308659,42,2.56,0
39.30990183,22.636117103086576,23,20.48,1
60.18531605,63.34905359691342,49,2.56,0
19.89156736,16.041694496913408,46,10.24,0
,,44,1.28,0
,,48,5.12,0
23.52787851,76.88939566223304,51,0.32,0
27.75112354,55.12299958776696,34,5.12,0
84.99805301,16.02974523923305,38,5.12,0
6.008065723,22.857407017766946,24,10.24,1
28.44466373,30.95083945776696,47,0.32,0
48.43926819,51.83924826223304,33,10.24,0
16.47071011,6.918591837766968,38,2.56,0
17.18760823,81.87033983776695,42,5.12,0
76.03755779,40.98102826776696,23,20.48,1
39.30990176,22.28038143776695,47,2.56,0
60.185316,63.70478926223305,38,10.24,0
19.89156728,16.397430162233036,50,1.28,0
,,46,5.12,0
,,29,81.92,1
23.52787847,77.29128661434795,51,0.32,0
27.7511235,54.72110863565205,31,10.24,0
84.99805301,16.431636191347962,47,5.12,0
33.26066286,78.33645251434797,30,10.24,1
6.008065676,22.455516065652034,47,0.32,0
28.44466369,30.54894850565205,38,10.24,0
48.43926815,52.24113921434795,38,2.56,0
16.47071006,6.516700885652057,37,10.24,0
17.18760818,81.46844888565204,27,20.48,1
76.03755777,40.57913731565205,24,10.24,1
39.30990172,21.87849048565204,51,2.56,0
60.18531597,64.10668021434796,43,5.12,0
19.89156723,16.799321114347947,50,1.28,0
,,38,5.12,0
,,29,81.92,1
23.52787842,77.74870578211859,51,0.32,0
27.75112345,54.263689467881406,31,10.24,0
84.998053,16.8890553591186,50,5.12,0
33.26066281,78.7938716821186,30,10.24,1
6.00806563,21.9980968978814,47,0.32,0
28.44466364,30.09152933788141,38,10.24,0
48.43926811,52.69855838211859,40,2.56,0
16.47071001,6.059281717881419,41,10.24,0
17.18760813,81.0110297178814,27,10.24,1
76.03755776,40.12171814788141,24,10.24,1
39.30990167,21.4210713178814,50,2.56,0
60.18531594,64.5640993821186,41,10.24,0
19.89156718,17.256740282118585,51,1.28,0
,,44,5.12,0
,,29,40.96,1
23.52787838,78.3848003473643,51,0.32,0
27.75112341,53.62759490263569,35,10.24,0
84.998053,17.525149924364314,49,5.12,0
33.26066277,79.42996624736432,34,10.24,1
6.008065586,21.36200233263571,48,0.32,0
28.4446636,29.455434772635694,38,5.12,0
48.43926808,53.33465294736431,38,2.56,0
16.47070997,5.423187152635705,42,10.24,0
17.18760808,80.37493515263569,28,10.24,1
76.03755774,39.4856235826357,30,10.24,1
39.30990163,20.784976752635718,48,2.56,0
60.18531591,65.20019394736431,45,10.24,0
19.89156713,17.8928348473643,51,1.28,0
,,47,5.12,0
,,29,40.96,1
23.52787832,79.80969754831553,50,0.32,0
27.75112335,52.20269770168447,32,10.24,0
84.99805299,18.950047125315532,48,2.56,1
33.26066271,80.85486344831554,30,10.24,1
6.008065524,19.93710513168446,48,0.32,0
28.44466354,28.03053757168448,37,5.12,0
48.43926803,54.759550148315526,40,2.56,0
16.47070991,3.998289951684484,42,10.24,0
17.18760801,78.95003795168446,27,10.24,1
76.03755772,38.06072638168448,29,10.24,1
39.30990157,19.360079551684464,46,2.56,0
60.18531587,66.62509114831553,41,10.24,0
19.89156707,19.31773204831552,49,0.64,0
,,47,5.12,1
,,29,40.96,1
23.52787828,80.91139245723993,51,0.32,0
27.75112331,51.101002792760085,32,10.24,1
84.99805299,20.051742034239936,48,2.56,1
28.4446635,26.92884266276008,34,10.24,1
48.439268,55.86124505723993,47,0.32,0
16.47070987,2.896595042760083,37,5.12,0
17.18760797,77.84834304276006,38,2.56,0
76.03755771,36.95903147276008,30,10.24,0
39.30990154,18.258384642760063,46,5.12,0
60.18531585,67.72678605723993,46,10.24,0
19.89156702,20.41942695723992,42,1.28,0
,,47,2.56,1
23.52787824,82.01871596731154,51,0.32,0
27.75112327,49.99367928268845,35,5.12,1
84.99805298,21.159065544311545,27,20.48,1
6.008065446,17.72808671268848,42,2.56,1
28.44466346,25.821519152688467,30,10.24,1
48.43926797,56.968568567311536,47,0.32,0
16.47070983,1.789271532688474,37,5.12,0
17.18760793,76.74101953268845,38,2.56,0
18.20463792,46.96932216731156,39,10.24,0
76.0375577,35.851707962688465,46,2.56,0
39.3099015,17.151061132688483,39,10.24,0
60.18531582,68.83410956731154,45,2.56,0
19.89156698,21.52675046731153,46,2.56,1
,,29,40.96,1
23.52787821,83.14098186522155,52,0.32,0
27.75112324,48.871413384778464,33,5.12,1
84.99805298,22.28133144222156,45,2.56,1
6.00806541,16.60582081477844,48,0.32,0
28.44466343,24.69925325477845,35,5.12,0
48.43926794,58.09083446522155,38,2.56,0
16.47070979,0.6670056347784623,47,10.24,0
76.03755769,34.72944206477845,16,40.96,1
39.30990147,16.028795234778443,45,2.56,0
60.1853158,69.95637546522156,42,5.12,0
19.89156695,22.64901636522154,49,2.56,0
,,42,10.24,1
,,33,40.96,1
23.52787817,84.22846342729311,52,0.32,0
27.7511232,47.7839318227069,43,5.12,1
84.99805297,23.36881300429312,42,2.56,0
6.008065375,15.51833925270688,48,0.32,0
28.44466339,23.611771692706892,43,5.12,0
48.43926791,59.17831602729311,38,2.56,0
16.47070976,0.4204759272930971,33,20.48,0
76.03755768,33.641960502706894,17,40.96,1
39.30990143,14.941313672706883,44,5.12,0
60.18531578,71.04385702729311,39,10.24,0
19.89156691,23.7364979272931,49,2.56,0
,,46,10.24,1
,,35,20.48,1
23.52787814,85.16337510016827,51,0.32,0
27.75112317,46.84902014983175,35,5.12,1
84.99805297,24.30372467716828,27,40.96,1
6.008065343,14.58342757983172,36,5.12,0
28.44466336,22.676860019831736,48,0.32,0
48.43926789,60.11322770016827,38,5.12,0
16.47070972,1.3553876001682568,36,2.56,0
18.20463781,50.11398130016829,42,20.48,0
76.03755767,32.707048829831734,17,40.96,1
39.3099014,14.006401999831724,42,5.12,0
60.18531576,71.97876870016827,42,10.24,0
19.89156687,24.67140960016826,45,2.56,0
,,45,10.24,1
,,31,20.48,1
23.52787811,85.73377172663886,51,0.32,0
27.75112314,46.27862352336115,42,5.12,0
84.99805297,24.874121303638876,28,20.48,1
6.008065312,14.013030953361124,49,5.12,0
28.44466333,22.10646339336114,37,81.92,1
48.43926787,60.68362432663886,48,0.32,0
16.47070969,1.9257842266388536,41,5.12,0
17.18760779,73.02596377336113,37,2.56,0
18.20463777,50.68437792663889,36,10.24,0
76.03755766,32.13665220336114,17,40.96,1
39.30990138,13.436005373361128,47,5.12,0
60.18531574,72.54916532663887,47,10.24,0
19.89156684,25.241806226638857,45,2.56,0
,,47,10.24,0
,,31,20.48,1
23.52787808,85.97161976429173,52,0.32,0
27.75112311,46.04077548570825,35,10.24,0
84.99805296,25.11196934129174,42,5.12,0
28.4446633,21.868615355708272,34,81.92,1
48.43926784,60.92147236429173,47,0.32,0
16.47070966,2.1636322642917207,36,5.12,0
17.18760776,72.78811573570826,37,2.56,0
76.03755765,31.89880416570827,44,10.24,0
39.30990135,13.198157335708288,17,40.96,1
60.18531572,72.78701336429174,43,5.12,0
19.89156681,25.479654264291725,44,10.24,0
,,50,5.12,0
,,47,5.12,0
23.52787805,85.97767405998003,51,0.32,0
27.75112309,46.03472119001998,38,10.24,0
84.99805296,25.11802363698004,28,20.48,1
28.44466328,21.86256106001997,49,5.12,0
48.43926782,60.92752665998003,39,81.92,1
16.47070963,2.169686559980022,48,0.32,0
17.18760773,72.78206144001996,36,5.12,0
18.20463772,50.928280259980056,34,2.56,1
76.03755764,31.89274987001997,42,10.24,0
39.30990132,13.192103040019958,17,40.96,1
60.1853157,72.79306765998004,41,5.12,0
19.89156678,25.485708559980026,42,10.24,0
,,48,5.12,0
,,46,5.12,0
23.52787803,85.7204164156296,51,0.32,0
27.75112306,46.29197883437041,35,10.24,0
84.99805296,24.86076599262961,49,10.24,0
28.44466325,22.1198187043704,37,81.92,1
48.4392678,60.6702690156296,48,0.32,0
16.47070961,1.9124289156295904,41,20.48,0
17.1876077,73.03931908437039,35,5.12,1
76.03755763,32.1500075143704,42,10.24,0
39.3099013,13.44936068437039,17,40.96,1
60.18531569,72.53581001562961,45,5.12,0
19.89156676,25.228450915629598,46,5.12,0
,,47,5.12,0
,,46,5.12,0
23.527878,85.14277145267319,52,0.32,0
27.75112303,46.86962379732682,35,10.24,0
84.99805295,24.2831210296732,47,10.24,0
28.44466322,22.69746366732681,31,40.96,1
48.43926778,60.09262405267319,47,0.32,0
17.18760767,73.6169640473268,35,20.48,0
76.03755762,32.727652477326814,46,10.24,0
39.30990127,14.027005647326805,17,40.96,1
60.18531566,71.9581650526732,44,5.12,0
19.89156672,24.65080595267318,41,5.12,0
,,48,2.56,0
,,43,5.12,0
23.52787798,84.61842223736421,51,0.32,0
27.75112301,47.3939730126358,38,10.24,0
84.99805295,23.758771814364223,27,20.48,1
6.008065179,15.128380442635772,43,10.24,0
28.4446632,23.22181288263579,35,40.96,1
48.43926776,59.56827483736421,48,0.32,0
17.18760765,74.14131326263578,44,40.96,0
18.20463763,49.56902843736424,38,10.24,0
76.03755761,33.25200169263579,17,40.96,1
39.30990125,14.551354862635776,46,5.12,0
60.18531565,71.43381583736422,40,5.12,0
19.8915667,24.126456737364208,52,2.56,0
,,46,10.24,0
,,29,81.92,1
23.52787796,83.92075122556939,51,0.32,0
27.75112299,48.09164402443059,38,10.24,0
84.99805295,23.0611008025694,48,10.24,0
6.008065161,15.826051454430626,38,40.96,1
28.44466318,23.919483894430613,48,0.32,0
48.43926775,58.87060382556939,41,20.48,0
16.47070954,0.1127637255693798,35,163.84,1
17.18760763,74.8389842744306,44,10.24,0
76.03755761,33.94967270443061,17,40.96,1
39.30990123,15.249025874430629,49,5.12,0
60.18531564,70.7361448255694,39,10.24,0
19.89156668,23.428785725569384,51,5.12,0
,,47,5.12,0
,,29,81.92,1
23.52787794,83.19417857012401,52,0.32,0
