elevation,diff_azimuth,Carrier-to-noise density ratio (cno) [dbHz],Estimated pseudorange measurement standard deviation (prStdev) [m],"NLOS (0 == no, 1 == yes, # == No Information)"
48.5160017,38.354523472978656,25,2.56,0
33.56057134,88.12395496297867,31,2.56,1
24.32645236,23.598240372978665,29,1.28,0
35.74867493,75.13124262702132,43,1.28,0
40.2399056,23.729589072978683,36,1.28,0
7.648542102,16.69320282702131,46,0.32,0
25.78332551,78.62650823297867,40,1.28,0
69.19345822,45.91890393702133,42,0.32,0
,,31,5.12,0
,,42,0.32,1
,,22,20.48,1
11.16133,0.4260010534538878,40,1.28,#
25.24408402,13.160556953453863,25,5.12,0
70.02113742,70.03535924654614,31,2.56,1
44.07356339,26.29201204654612,39,81.92,0
28.88084207,86.05512308345388,24,5.12,1
54.86274182,83.43678523654613,45,0.64,0
48.51600169,38.61986044654611,25,2.56,0
33.56057133,88.38929193654613,25,2.56,1
24.32645235,23.863577346546123,40,2.56,0
35.74867492,74.86590565345386,44,1.28,0
40.23990559,23.99492604654614,39,1.28,0
7.648542092,16.427865853453852,47,0.32,0
25.7833255,78.89184520654612,37,1.28,0
69.19345822,45.65356696345387,42,0.32,0
,,26,5.12,0
,,40,0.32,1
,,23,20.48,1
25.24408401,12.844725946320864,40,1.28,#
4.007629578,78.39684333367913,30,2.56,1
70.02113741,70.35119025367914,40,40.96,0
44.07356339,26.60784305367912,23,20.48,1
54.86274181,83.75261624367913,45,0.64,0
48.51600169,38.93569145367911,24,20.48,0
24.32645234,24.17940835367912,32,81.92,1
35.74867492,74.55007464632087,38,2.56,0
40.23990559,24.31075705367914,45,0.64,0
7.648542083,16.112034846320853,40,1.28,0
25.7833255,79.20767621367912,49,0.32,0
69.19345821,45.33773595632087,39,1.28,0
,,44,0.32,0
,,42,0.32,1
,,23,10.24,1
25.244084,12.422764211522406,41,1.28,#
4.007629569,78.81880506847759,30,2.56,1
70.02113741,70.7731519884776,40,40.96,0
44.07356338,27.029804788477577,23,20.48,1
54.86274181,84.17457797847759,45,0.64,0
48.51600168,39.35765318847757,24,20.48,0
24.32645233,24.60137008847758,32,40.96,1
35.74867491,74.12811291152241,38,2.56,0
40.23990558,24.7327187884776,46,0.64,0
7.648542074,15.690073111522397,39,1.28,0
25.78332549,79.62963794847758,44,0.64,0
69.19345821,44.91577422152241,43,1.28,0
,,42,0.32,0
,,44,0.32,1
,,23,10.24,1
25.244084,11.77962816730593,41,1.28,#
4.007629561,79.46194111269406,30,2.56,0
70.02113741,71.41628803269407,43,20.48,0
44.07356337,27.672940832694053,23,20.48,1
54.8627418,84.81771402269406,45,0.64,0
48.51600167,40.000789232694046,24,20.48,0
24.32645233,25.244506132694056,35,40.96,1
35.7486749,73.48497686730593,42,2.56,0
40.23990557,25.375854832694078,46,0.64,0
7.648542065,15.04693706730592,39,1.28,0
25.78332548,80.27277399269406,47,1.28,0
69.19345821,44.272638177305936,41,0.64,0
,,43,0.64,0
,,45,0.32,1
,,23,10.24,1
11.16132996,1.6634319014249854,38,1.28,#
25.24408399,11.07112399857499,30,2.56,0
4.007629552,80.170445281425,40,20.48,0
70.0211374,72.12479220142501,23,20.48,1
44.07356337,28.381445001424996,47,1.28,0
54.8627418,85.526218191425,25,20.48,0
48.51600167,40.709293401424986,33,10.24,1
33.5605713,89.521275108575,36,20.48,1
24.32645232,25.953010301425,40,2.56,0
35.74867489,72.77647269857499,38,0.64,0
40.23990556,26.08435900142501,34,1.28,0
25.78332547,80.981278161425,45,1.28,0
69.1934582,43.564134008575,41,0.64,0
,,44,0.64,0
,,31,10.24,0
,,43,1.28,1
25.24408398,10.131403346419576,38,1.28,#
4.007629544,81.11016593358042,33,5.12,1
70.0211374,73.06451285358042,38,10.24,0
44.07356336,29.321165653580408,30,20.48,1
54.86274179,86.46593884358042,45,1.28,0
48.51600166,41.6490140535804,36,20.48,0
33.56057129,88.58155445641958,33,20.48,1
24.32645231,26.89273095358041,36,2.56,0
35.74867488,71.83675204641958,38,0.64,0
40.23990555,27.02407965358043,35,1.28,0
25.78332546,81.92099881358041,45,1.28,0
69.1934582,42.62441335641958,45,0.64,0
,,44,1.28,0
,,35,10.24,0
,,45,1.28,1
25.24408397,8.76479014068292,38,1.28,#
4.007629536,82.47677913931707,36,5.12,0
70.0211374,74.43112605931708,33,5.12,1
44.07356335,30.687778859317064,44,10.24,0
28.88084202,81.65935627068293,25,20.48,1
54.86274178,87.83255204931707,42,1.28,0
48.51600165,43.01562725931706,33,10.24,0
33.56057128,87.21494125068293,29,20.48,1
24.3264523,28.259344159317067,41,2.56,0
35.74867488,70.47013884068292,39,0.64,0
40.23990555,28.390692859317085,39,1.28,0
25.78332545,83.28761201931707,43,2.56,0
69.1934582,41.257800150682925,45,0.64,0
,,43,1.28,0
,,35,10.24,0
,,38,1.28,1
25.24408396,7.391187255189777,38,1.28,#
4.007629528,83.85038202481022,38,5.12,0
70.02113739,75.80472894481022,28,5.12,1
44.07356335,32.061381744810205,44,10.24,0
28.88084201,80.28575338518979,25,20.48,1
54.86274178,89.20615493481021,48,1.28,0
48.51600165,44.3892301448102,36,10.24,0
33.56057127,85.84133836518978,36,10.24,1
24.32645229,29.63294704481021,37,2.56,0
35.74867487,69.09653595518978,35,1.28,0
40.23990554,29.764295744810227,37,1.28,0
25.78332544,84.66121490481021,45,2.56,0
69.19345819,39.88419726518978,44,1.28,0
,,43,1.28,0
,,37,5.12,0
,,42,2.56,1
25.24408396,5.540469511020831,41,1.28,#
4.00762952,85.70109976897916,42,5.12,0
70.02113739,77.65544668897917,28,5.12,1
44.07356334,33.91209948897915,46,5.12,0
28.88084201,78.43503564102085,25,20.48,1
54.86274177,88.94312732102084,41,1.28,0
48.51600164,46.239947888979145,38,5.12,0
33.56057127,83.99062062102084,38,10.24,1
24.32645228,31.483664788979155,41,2.56,0
35.74867486,67.24581821102083,30,5.12,0
40.23990553,31.615013488979173,37,1.28,0
25.78332544,86.51193264897915,45,1.28,0
69.19345819,38.03347952102084,39,1.28,0
,,44,1.28,0
,,39,5.12,0
,,40,2.56,1
11.16132992,8.844713250325867,41,1.28,#
25.24408395,3.889842649674108,45,5.12,0
4.007629513,87.35172663032589,28,10.24,1
70.02113739,79.30607355032589,47,5.12,0
44.07356333,35.562726350325875,26,20.48,1
28.880842,76.78440877967412,47,1.28,0
54.86274177,87.29250045967412,38,5.12,0
48.51600164,47.89057475032587,33,10.24,1
33.56057126,82.33999375967412,32,10.24,1
24.32645228,33.13429165032588,43,2.56,0
35.74867485,65.59519134967411,30,10.24,0
40.23990553,33.265640350325896,31,5.12,0
25.78332543,88.16255951032588,40,2.56,0
69.19345818,36.382852659674114,39,1.28,0
,,44,0.64,0
,,41,5.12,0
,,41,2.56,1
11.16132992,11.08805206589551,36,1.28,#
25.24408394,1.6465038341044649,45,2.56,0
4.007629506,89.59506544589553,28,10.24,1
70.02113738,81.54941236589553,46,5.12,0
44.07356333,37.80606516589552,25,20.48,1
28.88084199,74.54106996410448,39,2.56,0
54.86274176,85.04916164410447,36,5.12,0
48.51600163,50.13391356589551,29,20.48,1
33.56057125,80.09665494410447,36,10.24,1
24.32645227,35.37763046589552,41,2.56,0
35.74867485,63.35185253410447,45,5.12,0
40.23990552,35.50897916589554,33,2.56,0
25.78332542,89.59410167410448,45,1.28,0
69.19345818,34.13951384410447,37,2.56,0
,,43,1.28,0
,,41,2.56,0
,,40,2.56,1
11.16132991,13.544701619605007,32,1.28,#
25.24408393,0.8101457196050319,49,2.56,0
4.007629499,87.94828500039497,28,5.12,1
70.02113738,84.00606191960503,46,5.12,0
44.07356332,40.262714719605015,26,20.48,1
28.88084199,72.08442041039498,39,1.28,0
54.86274176,82.59251209039498,35,5.12,0
48.51600163,52.59056311960501,28,10.24,1
33.56057125,77.64000539039498,38,5.12,1
24.32645226,37.83428001960502,44,2.56,0
35.74867484,60.89520298039497,41,5.12,0
40.23990551,37.96562871960504,33,5.12,0
25.78332541,87.13745212039498,44,2.56,0
69.19345818,31.68286429039497,35,2.56,0
,,43,1.28,0
,,37,2.56,0
,,36,2.56,1
11.1613299,16.343880831291585,32,2.56,#
25.24408393,3.60932493129161,48,2.56,0
4.007629493,85.1491057887084,33,10.24,1
70.02113738,86.80524113129161,43,2.56,0
44.07356332,43.06189393129159,26,20.48,1
28.88084198,69.2852411987084,45,1.28,0
54.86274176,79.7933328787084,41,2.56,0
48.51600162,55.38974233129159,28,10.24,1
33.56057124,74.8408261787084,38,5.12,1
24.32645226,40.6334592312916,42,2.56,0
35.74867483,58.09602376870839,40,5.12,0
40.23990551,40.764807931291614,38,2.56,0
25.78332541,84.3382729087084,45,2.56,0
69.19345818,28.8836850787084,37,2.56,0
,,44,1.28,0
,,33,2.56,0
,,39,5.12,1
11.1613299,19.5044843320664,35,2.56,#
25.24408392,6.769928432066422,48,2.56,0
4.007629487,81.98850228793358,29,10.24,1
70.02113738,89.96584463206642,39,2.56,0
44.07356331,46.222497432066405,27,20.48,1
28.88084197,66.1246376979336,36,2.56,0
54.86274175,76.63272937793359,42,2.56,0
48.51600162,58.5503458320664,28,10.24,1
33.56057123,71.68022267793359,35,5.12,1
24.32645225,43.79406273206641,42,2.56,0
35.74867483,54.93542026793358,38,5.12,0
40.2399055,43.925411432066426,34,2.56,0
25.7833254,81.17766940793359,45,2.56,0
69.19345817,25.723081577933584,38,2.56,0
,,46,0.64,0
,,42,2.56,0
,,44,5.12,1
11.16132989,22.894015209048007,36,2.56,#
25.24408392,10.159459309048032,23,20.48,1
4.007629481,78.59897141095198,43,2.56,0
70.02113737,86.64462449095197,28,5.12,1
44.07356331,49.612028309048014,38,2.56,0
28.88084197,62.735106820951984,26,20.48,1
54.86274175,73.24319850095198,46,2.56,0
48.51600161,61.93987670904801,43,2.56,0
33.56057123,68.29069180095198,29,10.24,1
24.32645224,47.18359360904802,33,10.24,1
35.74867482,51.54588939095197,41,2.56,0
40.2399055,47.31494230904804,33,5.12,0
25.7833254,77.78813853095198,37,2.56,0
69.19345817,22.33355070095197,45,2.56,0
36.25469579,71.86012880904804,37,2.56,0
,,46,1.28,0
,,40,2.56,0
,,41,5.12,1
11.16132989,26.70375268982832,40,2.56,#
25.24408391,13.969196789828343,22,20.48,1
4.007629476,74.78923393017166,48,1.28,0
70.02113737,82.83488701017166,29,10.24,1
44.0735633,53.42176578982833,38,2.56,0
28.88084196,58.92536934017167,26,10.24,1
54.86274174,69.43346102017166,44,2.56,0
48.51600161,65.74961418982832,41,2.56,0
33.56057122,64.48095432017166,28,10.24,1
24.32645224,50.99333108982833,34,20.48,1
35.74867482,47.73615191017166,40,2.56,0
40.23990549,51.12467978982835,45,5.12,0
25.78332539,73.97840105017167,36,2.56,0
69.19345817,18.52381322017166,43,2.56,0
36.25469579,75.66986628982835,43,2.56,0
,,47,0.64,0
,,43,2.56,0
,,36,10.24,1
11.16132988,30.57707478282037,42,5.12,#
25.24408391,17.8425188828204,22,20.48,1
4.00762947,70.9159118371796,48,1.28,0
70.02113737,78.9615649171796,29,10.24,1
44.0735633,57.29508788282038,38,1.28,0
28.88084196,55.052047247179615,26,10.24,1
54.86274174,65.56013892717961,46,2.56,0
48.5160016,69.62293628282038,42,2.56,0
33.56057122,60.60763222717961,29,10.24,1
24.32645223,54.86665318282039,33,10.24,1
35.74867481,43.8628298171796,42,2.56,0
40.23990549,54.9980018828204,45,2.56,0
25.78332539,70.10507895717961,36,2.56,0
69.19345817,14.650491127179606,48,2.56,0
36.25469578,79.5431883828204,40,2.56,0
,,45,0.64,0
,,43,1.28,0
,,38,10.24,1
11.16132988,34.6269271261466,42,5.12,#
25.2440839,21.892371226146626,23,10.24,1
4.007629466,66.86605949385338,46,1.28,0
70.02113737,74.91171257385338,33,10.24,1
44.07356329,61.344940226146605,36,1.28,0
28.88084195,51.00219490385339,31,10.24,1
54.86274174,61.510286583853386,48,2.56,0
48.5160016,73.6727886261466,41,2.56,0
33.56057121,56.557779883853385,28,10.24,1
24.32645223,58.91650552614661,39,10.24,1
35.74867481,39.81297747385338,44,2.56,0
40.23990548,59.04785422614663,48,2.56,0
25.78332538,66.05522661385339,38,2.56,0
69.19345816,10.600638783853384,46,2.56,0
36.25469578,83.59304072614663,44,2.56,0
,,45,0.64,0
,,43,1.28,0
,,46,10.24,1
11.16132987,38.6699145298814,42,5.12,#
25.2440839,25.93535862988142,23,10.24,1
4.007629461,62.823072090118586,47,1.28,0
70.02113736,70.86872517011858,33,10.24,1
44.07356329,65.3879276298814,35,2.56,0
28.88084195,46.9592075001186,26,10.24,1
54.86274173,57.46729918011859,45,2.56,0
48.5160016,77.7157760298814,35,2.56,0
33.56057121,52.51479248011859,28,5.12,1
24.32645222,62.95949292988141,34,10.24,1
35.7486748,35.76999007011858,42,2.56,0
40.23990548,63.09084162988143,46,2.56,0
25.78332538,62.012239210118594,38,2.56,0
69.19345816,6.557651380118585,45,2.56,0
36.25469578,87.63602812988142,42,2.56,0
,,46,0.64,0
,,43,1.28,0
,,45,5.12,1
25.24408389,29.846466013881297,39,5.12,#
4.007629457,58.91196470611871,22,10.24,1
70.02113736,66.9576177861187,42,1.28,0
44.07356329,69.29903501388128,28,10.24,1
28.88084195,43.04810011611872,37,2.56,0
54.86274173,53.55619179611871,26,10.24,1
48.51600159,81.62688341388127,43,2.56,0
33.5605712,48.60368509611871,31,2.56,0
24.32645222,66.87060031388128,27,10.24,1
35.7486748,31.858882686118704,35,2.56,0
40.23990547,67.0019490138813,45,2.56,0
25.78332537,58.10113182611872,36,2.56,0
69.19345816,2.6465439961187087,42,2.56,0
36.25469577,88.4528644861187,41,2.56,0
,,39,0.64,0
,,35,1.28,0
,,41,5.12,1
25.24408389,33.74045309433626,39,2.56,#
4.007629454,55.01797762566375,43,1.28,0
70.02113736,63.06363070566374,28,10.24,1
44.07356328,73.19302209433624,36,2.56,0
28.88084194,39.15411303566376,25,5.12,1
54.86274173,49.66220471566373,44,1.28,0
48.51600159,85.52087049433624,31,2.56,0
33.5605712,44.70969801566375,27,10.24,1
24.32645221,70.76458739433625,32,2.56,0
35.7486748,27.96489560566374,45,2.56,0
40.23990547,70.89593609433626,35,2.56,0
25.78332537,54.20714474566376,42,1.28,0
69.19345816,1.247443084336254,39,2.56,0
,,37,0.64,0
,,38,1.28,0
,,37,5.12,1
25.24408389,37.448173800788965,42,2.56,#
4.00762945,51.31025691921104,41,1.28,0
70.02113736,59.35590999921104,20,10.24,1
44.07356328,76.90074280078895,34,2.56,0
28.88084194,35.44639232921105,25,20.48,0
54.86274173,45.95448400921106,45,1.28,0
48.51600159,89.22859120078894,31,2.56,0
33.5605712,41.00197730921104,31,10.24,1
24.32645221,74.47230810078895,38,5.12,0
35.74867479,24.25717489921104,44,2.56,0
40.23990547,74.60365680078897,32,2.56,0
25.78332536,50.49942403921105,44,1.28,0
69.19345816,4.955163790788959,44,1.28,0
,,35,1.28,0
,,35,1.28,0
,,49,5.12,1
25.24408388,40.86402324009313,41,2.56,#
70.02113736,55.94006055990687,49,1.28,0
44.07356328,80.31659224009312,19,10.24,1
28.88084194,32.03054288990688,31,2.56,0
54.86274172,42.53863456990689,26,20.48,0
48.51600158,87.35555935990689,42,1.28,0
33.56057119,37.58612786990688,31,5.12,0
24.32645221,77.88815754009312,38,5.12,0
35.74867479,20.84132545990687,41,2.56,0
40.23990546,78.01950624009314,32,2.56,0
25.78332536,47.08357459990688,44,1.28,0
69.19345815,8.371013230093126,43,1.28,0
,,34,1.28,0
,,35,1.28,0
,,32,5.12,1
25.24408388,43.97632201888689,42,5.12,#
4.007629444,44.78210870111312,48,1.28,0
70.02113736,52.82776178111311,20,10.24,1
44.07356328,83.42889101888687,35,5.12,1
28.88084193,28.918244111113125,32,20.48,0
54.86274172,39.426335791113104,31,2.56,0
48.51600158,84.24326058111313,35,2.56,0
33.56057119,34.47382909111312,35,20.48,1
24.32645221,81.00045631888688,39,5.12,0
35.74867479,17.729026681113112,36,2.56,0
40.23990546,81.1318050188869,32,2.56,0
25.78332536,43.97127582111312,46,1.28,0
69.19345815,11.483312008886884,45,1.28,0
,,34,1.28,0
,,35,1.28,0
,,48,2.56,1
25.24408388,46.60978070258915,41,5.12,#
4.007629442,42.14865001741086,37,1.28,0
70.02113736,50.19430309741085,21,10.24,1
44.07356328,86.06234970258913,35,5.12,1
28.88084193,26.284785427410867,32,10.24,0
54.86274172,36.792877107410845,37,1.28,0
48.51600158,81.60980189741088,34,2.56,0
33.56057119,31.84037040741086,32,10.24,1
24.3264522,83.63391500258913,37,5.12,0
35.74867479,15.095567997410852,36,2.56,0
40.23990546,83.76526370258915,32,2.56,0
25.78332536,41.33781713741087,47,1.28,0
69.19345815,14.116770692589142,45,1.28,0
,,31,2.56,0
,,34,1.28,0
,,48,2.56,1
25.24408388,48.86420852037477,44,5.12,#
4.00762944,39.89422219962523,49,1.28,0
70.02113736,47.93987527962523,20,20.48,1
44.07356327,88.31677752037476,35,2.56,1
28.88084193,24.03035760962524,35,10.24,0
54.86274172,34.53844928962525,39,1.28,0
48.51600158,79.35537407962525,31,2.56,0
33.56057119,29.585942589625237,25,10.24,1
24.3264522,85.88834282037476,36,10.24,0
35.74867478,12.841140179625228,29,10.24,0
40.23990546,86.01969152037478,32,2.56,0
25.78332535,39.08338931962524,46,1.28,0
69.19345815,16.371198510374768,45,1.28,0
,,31,2.56,0
,,34,2.56,0
,,48,2.56,1
25.24408387,50.58474984756717,43,5.12,#
70.02113735,46.219333952432834,50,1.28,0
44.07356327,89.96268115243285,21,20.48,1
28.88084193,22.30981628243285,35,5.12,1
54.86274172,32.817907962432855,31,10.24,0
48.51600158,77.63483275243286,41,2.56,0
33.56057119,27.86540126243284,34,2.56,0
24.3264522,87.60888414756715,38,10.24,0
35.74867478,11.120598852432837,29,10.24,0
40.23990546,87.74023284756717,32,2.56,0
25.78332535,37.36284799243285,46,1.28,0
69.19345815,18.09173983756716,45,1.28,0
,,39,2.56,0
,,34,2.56,0
,,48,2.56,1
25.24408387,51.768990068888286,41,5.12,#
4.007629437,36.98944065111172,47,1.28,0
70.02113735,45.03509373111172,22,20.48,0
44.07356327,88.77844093111173,35,5.12,1
28.88084193,21.12557606111173,25,10.24,0
54.86274172,31.633667741111708,43,1.28,0
48.51600158,76.45059253111174,33,2.56,0
33.56057118,26.68116104111172,35,10.24,1
24.3264522,88.79312436888827,43,5.12,0
35.74867478,9.936358631111716,33,10.24,1
40.23990546,88.92447306888829,31,10.24,0
25.78332535,36.17860777111173,47,1.28,0
69.19345815,19.27598005888828,44,1.28,0
,,35,2.56,0
,,34,2.56,0
,,44,1.28,1
11.16132985,65.25069574648234,45,5.12,#
25.24408387,52.51613984648236,41,1.28,0
4.007629435,36.242290873517646,23,20.48,0
70.02113735,44.28794395351764,36,5.12,1
44.07356327,88.03129115351766,24,20.48,0
28.88084192,20.37842628351765,43,1.28,0
54.86274172,30.886517963517637,33,2.56,0
48.51600158,75.70344275351766,23,10.24,1
33.56057118,25.934011263517647,34,10.24,1
24.3264522,89.54027414648235,33,5.12,0
35.74867478,9.18920885351764,29,10.24,1
40.23990545,89.67162284648236,30,20.48,0
25.78332535,35.431457993517654,48,0.64,0
69.19345815,20.023129836482354,45,1.28,0
,,38,2.56,0
,,35,2.56,0
,,44,5.12,1
11.16132984,65.67273194968601,42,5.12,#
25.24408387,52.93817604968604,50,1.28,0
4.007629434,35.82025467031397,24,20.48,1
70.02113735,43.865907750313966,35,5.12,0
44.07356327,87.60925495031398,23,20.48,1
28.88084192,19.95639008031398,46,1.28,0
54.86274172,30.46448176031396,36,2.56,0
33.56057118,25.51197506031397,23,10.24,1
24.32645219,89.96231034968602,39,10.24,1
35.74867478,8.767172650313967,41,5.12,0
40.23990545,89.90634095031396,30,20.48,0
25.78332535,35.00942179031398,48,0.64,0
69.19345815,20.44516603968603,47,1.28,0
,,38,2.56,0
,,35,2.56,0
,,47,5.12,1
11.16132984,65.83125873767392,43,5.12,#
25.24408387,53.096702837673945,52,1.28,0
4.007629433,35.66172788232606,25,10.24,1
70.02113735,43.707380962326056,35,10.24,0
44.07356327,87.45072816232607,22,20.48,1
28.88084192,19.79786329232607,46,1.28,0
54.86274172,30.30595497232605,36,1.28,0
33.56057118,25.353448272326062,24,10.24,1
24.32645219,89.87916286232607,30,10.24,1
35.74867478,8.608645862326057,39,5.12,0
40.23990545,89.74781416232605,29,10.24,0
25.78332535,34.85089500232607,48,0.64,0
69.19345815,20.60369282767394,46,1.28,0
,,36,5.12,0
,,35,1.28,0
,,39,5.12,1
11.16132984,65.78565377135936,42,2.56,#
25.24408387,53.05109787135939,49,0.64,0
4.007629433,35.70733284864062,25,20.48,1
70.02113735,43.75298592864061,33,10.24,1
44.07356327,87.49633312864063,22,20.48,1
28.88084192,19.843468258640627,45,1.28,0
54.86274172,30.351559938640605,36,1.28,0
33.56057118,25.39905323864062,24,10.24,1
24.32645219,89.92476782864063,34,5.12,1
35.74867478,8.654250828640613,44,5.12,0
40.23990545,89.79341912864061,29,10.24,0
25.78332535,34.896499968640626,47,0.64,0
69.19345815,20.558087861359382,47,1.28,0
,,40,5.12,0
,,35,2.56,0
,,50,5.12,1
25.24408387,52.89094995064494,44,2.56,#
4.007629432,35.86748076935507,45,1.28,0
70.02113735,43.91313384935506,24,20.48,1
44.07356327,87.65648104935508,33,10.24,1
28.88084192,20.00361617935508,21,20.48,1
54.86274171,30.511707859355056,45,1.28,0
33.56057118,25.55920115935507,36,1.28,0
24.32645219,89.91508425064492,30,10.24,1
35.74867478,8.814398749355064,40,5.12,0
40.23990545,89.95356704935506,29,10.24,0
25.78332535,35.05664788935508,48,1.28,0
69.19345815,20.39793994064493,43,1.28,0
,,40,5.12,0
,,35,1.28,0
,,43,2.56,1
25.24408387,52.68303172689585,43,5.12,#
4.007629432,36.07539899310416,48,0.64,0
70.02113735,44.12105207310415,24,20.48,1
44.07356327,87.86439927310417,33,10.24,1
28.88084192,20.211534403104167,20,20.48,1
54.86274171,30.71962608310417,44,1.28,0
33.56057118,25.76711938310416,36,1.28,0
24.32645219,89.70716602689583,30,10.24,1
35.74867478,9.022316973104154,41,5.12,0
40.23990545,89.83851472689585,29,10.24,0
25.78332535,35.264566113104166,49,0.64,0
69.19345815,20.19002171689584,50,1.28,0
,,35,5.12,0
,,35,1.28,0
,,46,5.12,1
25.24408387,52.4818909317743,38,5.12,#
4.007629432,36.276539788225705,51,0.64,0
70.02113735,44.3221928682257,24,20.48,1
44.07356327,88.06554006822572,33,10.24,1
28.88084192,20.412675198225717,20,20.48,1
54.86274171,30.92076687822572,45,1.28,0
33.56057118,25.968260178225705,36,1.28,0
24.32645219,89.50602523177429,33,20.48,1
35.74867478,9.2234577682257,36,5.12,0
40.23990545,89.6373739317743,29,10.24,0
25.78332535,35.46570690822571,46,0.64,0
69.19345815,19.988880921774296,40,2.56,0
,,34,5.12,0
,,35,1.28,0
,,40,2.56,1
25.24408387,52.253305534435015,45,5.12,#
4.007629432,36.50512518556499,50,0.64,0
70.02113735,44.550778265564986,33,5.12,1
44.07356327,88.294125465565,19,20.48,1
28.88084192,20.641260595565,46,1.28,0
54.86274171,31.14935227556498,36,1.28,0
5.218127423,64.013323105565,24,40.96,1
33.56057118,26.196845575564996,30,20.48,1
24.32645219,89.277439834435,41,10.24,0
40.23990545,89.40878853443502,33,10.24,0
25.78332535,35.694292305565,47,0.64,0
69.19345815,19.76029552443501,49,2.56,0
,,37,5.12,0
,,35,1.28,0
,,48,2.56,1
25.24408387,51.99373696661533,48,5.12,#
4.007629432,36.76469375338468,46,0.64,0
70.02113735,44.81034683338467,33,5.12,1
44.07356327,88.55369403338469,19,20.48,1
28.88084192,20.900829163384685,46,1.28,0
54.86274171,31.40892084338469,36,1.28,0
5.218127424,64.27289167338468,24,40.96,1
33.56057118,26.45641414338468,30,20.48,1
24.32645219,89.01787126661532,39,10.24,0
40.23990545,89.14921996661533,29,5.12,0
25.78332535,35.953860873384684,49,1.28,0
69.19345815,19.500726956615324,50,1.28,0
,,37,2.56,0
,,32,2.56,0
,,40,2.56,1
25.24408387,51.67027421192827,42,5.12,#
4.007629432,37.08815650807173,50,0.64,0
70.02113735,45.13380958807173,32,5.12,0
44.07356327,88.87715678807174,18,20.48,1
28.88084192,21.224291918071746,44,1.28,0
54.86274172,31.73238359807175,37,1.28,0
5.218127424,64.59635442807173,24,40.96,1
33.56057118,26.77987689807173,30,20.48,1
24.32645219,88.69440851192826,44,10.24,0
40.23990545,88.82575721192828,30,5.12,0
25.78332535,36.27732362807174,46,1.28,0
69.19345815,19.177264201928267,46,5.12,0
,,37,5.12,0
,,35,2.56,0
,,45,2.56,1
25.24408387,51.33312221068002,48,5.12,#
4.007629433,37.42530850931999,48,0.64,0
70.02113735,45.470961589319984,32,5.12,0
44.07356327,89.21430878932,15,20.48,1
28.88084192,21.56144391932,40,1.28,0
54.86274172,32.06953559931998,37,1.28,0
5.218127424,64.93350642931999,23,40.96,1
33.56057118,27.11702889931999,29,10.24,1
24.32645219,88.35725651068,42,10.24,0
40.23990545,88.48860521068002,37,5.12,0
25.78332535,36.61447562932,48,1.28,0
69.19345815,18.84011220068001,51,5.12,0
,,34,2.56,0
,,32,2.56,0
,,46,2.56,1
25.24408387,50.951287623811965,45,5.12,#
4.007629433,37.80714309618804,48,1.28,0
70.02113735,45.85279617618804,32,5.12,0
44.07356327,89.59614337618805,13,20.48,1
28.88084192,21.94327850618805,43,2.56,0
54.86274172,32.45137018618806,37,1.28,0
5.218127425,65.31534101618804,23,40.96,1
33.56057118,27.498863486188043,29,10.24,1
24.32645219,87.97542192381195,42,10.24,0
40.23990545,88.10677062381197,25,5.12,0
25.78332535,36.99631021618805,47,1.28,0
69.19345815,18.45827761381196,47,2.56,0
,,31,5.12,0
,,34,2.56,0
,,38,2.56,1
25.24408387,50.52612979070389,39,5.12,#
4.007629434,38.23230092929612,46,0.64,0
70.02113735,46.27795400929611,32,5.12,0
44.07356327,89.97869879070387,46,1.28,0
28.88084192,22.368436339296125,37,1.28,0
54.86274172,32.87652801929613,22,40.96,1
5.218127425,65.74049884929612,22,10.24,1
33.56057118,27.92402131929612,39,10.24,0
24.32645219,87.55026409070388,34,5.12,0
25.78332535,37.42146804929613,48,1.28,1
69.19345815,18.033119780703885,39,2.56,0
,,31,5.12,0
,,38,2.56,0
,,43,2.56,1
25.24408387,50.09490593419201,45,5.12,#
4.007629434,38.663524785808,49,0.64,0
44.07356327,89.547474934192,44,1.28,0
28.88084192,22.799660195808,37,1.28,0
54.86274172,33.30775187580798,22,40.96,1
5.218127426,66.171722705808,30,10.24,1
33.56057118,28.355245175807998,39,5.12,0
24.32645219,87.119040234192,30,5.12,0
25.78332535,37.852691905808,47,1.28,1
69.19345815,17.601895924192007,45,2.56,0
,,34,5.12,0
,,30,2.56,0
,,44,2.56,1
25.24408387,49.65427169617291,41,5.12,#
4.007629435,39.10415902382709,50,0.64,0
44.07356327,89.1068406961729,44,1.28,0
28.88084192,23.240294433827103,36,1.28,0
54.86274172,33.74838611382711,22,40.96,1
5.218127426,66.6123569438271,33,10.24,1
33.56057118,28.79587941382709,39,10.24,0
24.3264522,86.6784059961729,31,5.12,0
25.78332535,38.2933261438271,43,1.28,1
69.19345815,17.161261686172907,51,2.56,0
,,31,5.12,0
,,31,2.56,0
,,48,2.56,1
25.24408387,49.31848652149864,44,5.12,#
4.007629435,39.439944198501365,47,0.64,0
44.07356327,88.77105552149862,46,1.28,0
28.88084193,23.576079608501374,36,1.28,0
54.86274172,34.08417128850135,22,40.96,1
5.218127427,66.94814211850137,28,10.24,1
33.56057118,29.13166458850137,38,10.24,0
24.3264522,86.34262082149863,26,5.12,0
25.78332535,38.62911131850137,47,1.28,1
69.19345815,16.825476511498636,46,2.56,0
