PRN, Elevation, Azimuth, Longitude, Latitude, Height
24,48.91645007,146.6005003,13.37307957,52.50788378,75.7578114
25,49.60895086,-91.58516965,13.37307957,52.50788378,75.7578114
32,35.5998101,-71.12719657,13.37307957,52.50788378,75.7578114
41,17.50631213,-79.16091329,13.37307957,52.50788378,75.7578114
42,18.11427537,-22.79744894,13.37307957,52.50788378,75.7578114
50,76.22754788,57.23566387,13.37307957,52.50788378,75.7578114
59,39.72595235,41.2250912,13.37307957,52.50788378,75.7578114
60,59.72231555,135.5991067,13.37307957,52.50788378,75.7578114
61,19.36387138,-177.8883688,13.37307957,52.50788378,75.7578114
2,23.18633347,121.9701324,13.37306343,52.50787606,75.76303275
6,27.65698641,74.16002979,13.37306343,52.50787606,75.76303275
12,85.10453371,-2.975899156,13.37306343,52.50787606,75.76303275
14,33.10898743,-58.91494691,13.37306343,52.50787606,75.76303275
19,28.83907017,49.65916725,13.37306343,52.50787606,75.76303275
24,48.91645007,146.6005003,13.37306343,52.50787606,75.76303275
25,49.60895085,-91.58516965,13.37306343,52.50787606,75.76303275
32,35.59981008,-71.12719657,13.37306343,52.50787606,75.76303275
42,18.11427536,-22.79744894,13.37306343,52.50787606,75.76303275
50,76.22754788,57.23566387,13.37306343,52.50787606,75.76303275
59,39.72595234,41.2250912,13.37306343,52.50787606,75.76303275
60,59.72231554,135.5991067,13.37306343,52.50787606,75.76303275
61,19.36387137,-177.8883688,13.37306343,52.50787606,75.76303275
2,23.18633346,121.9701324,13.37304751,52.5078684,75.76838894
6,27.65698639,74.16002979,13.37304751,52.5078684,75.76838894
12,85.10453371,-2.975899156,13.37304751,52.5078684,75.76838894
19,28.83907015,49.65916725,13.37304751,52.5078684,75.76838894
24,48.91645006,146.6005003,13.37304751,52.5078684,75.76838894
25,49.60895084,-91.58516965,13.37304751,52.5078684,75.76838894
32,35.59981007,-71.12719657,13.37304751,52.5078684,75.76838894
41,17.50631211,-79.16091329,13.37304751,52.5078684,75.76838894
42,18.11427534,-22.79744894,13.37304751,52.5078684,75.76838894
50,76.22754787,57.23566387,13.37304751,52.5078684,75.76838894
59,39.72595233,41.2250912,13.37304751,52.5078684,75.76838894
60,59.72231553,135.5991067,13.37304751,52.5078684,75.76838894
61,19.36387135,-177.8883688,13.37304751,52.5078684,75.76838894
2,23.18633344,121.9701324,13.37302403,52.50785737,75.77667475
6,27.65698638,74.16002979,13.37302403,52.50785737,75.77667475
12,85.10453371,-2.975899156,13.37302403,52.50785737,75.77667475
14,33.1089874,-58.91494691,13.37302403,52.50785737,75.77667475
19,28.83907014,49.65916725,13.37302403,52.50785737,75.77667475
24,48.91645004,146.6005003,13.37302403,52.50785737,75.77667475
25,49.60895083,-91.58516965,13.37302403,52.50785737,75.77667475
29,16.03024689,-154.6192045,13.37302403,52.50785737,75.77667475
32,35.59981006,-71.12719657,13.37302403,52.50785737,75.77667475
41,17.50631209,-79.16091329,13.37302403,52.50785737,75.77667475
42,18.11427532,-22.79744894,13.37302403,52.50785737,75.77667475
50,76.22754787,57.23566387,13.37302403,52.50785737,75.77667475
59,39.72595231,41.2250912,13.37302403,52.50785737,75.77667475
60,59.72231552,135.5991067,13.37302403,52.50785737,75.77667475
61,19.36387133,-177.8883688,13.37302403,52.50785737,75.77667475
2,23.18633342,121.9701324,13.373001,52.50784645,75.78525979
6,27.65698636,74.16002979,13.373001,52.50784645,75.78525979
12,85.10453371,-2.975899156,13.373001,52.50784645,75.78525979
19,28.83907012,49.65916725,13.373001,52.50784645,75.78525979
24,48.91645003,146.6005003,13.373001,52.50784645,75.78525979
25,49.60895081,-91.58516965,13.373001,52.50784645,75.78525979
29,16.03024687,-154.6192045,13.373001,52.50784645,75.78525979
32,35.59981004,-71.12719657,13.373001,52.50784645,75.78525979
41,17.50631207,-79.16091329,13.373001,52.50784645,75.78525979
50,76.22754786,57.23566387,13.373001,52.50784645,75.78525979
59,39.72595229,41.2250912,13.373001,52.50784645,75.78525979
60,59.72231551,135.5991067,13.373001,52.50784645,75.78525979
61,19.36387131,-177.8883688,13.373001,52.50784645,75.78525979
6,27.65698634,74.16002979,13.37298589,52.50783915,75.79114771
12,85.10453371,-2.975899156,13.37298589,52.50783915,75.79114771
14,33.10898737,-58.91494691,13.37298589,52.50783915,75.79114771
19,28.8390701,49.65916725,13.37298589,52.50783915,75.79114771
24,48.91645002,146.6005003,13.37298589,52.50783915,75.79114771
25,49.6089508,-91.58516965,13.37298589,52.50783915,75.79114771
29,16.03024685,-154.6192045,13.37298589,52.50783915,75.79114771
32,35.59981003,-71.12719657,13.37298589,52.50783915,75.79114771
41,17.50631205,-79.16091329,13.37298589,52.50783915,75.79114771
42,18.11427529,-22.79744894,13.37298589,52.50783915,75.79114771
50,76.22754786,57.23566387,13.37298589,52.50783915,75.79114771
59,39.72595228,41.2250912,13.37298589,52.50783915,75.79114771
60,59.7223155,135.5991067,13.37298589,52.50783915,75.79114771
61,19.3638713,-177.8883688,13.37298589,52.50783915,75.79114771
2,23.18633339,121.9701324,13.37296359,52.50782868,75.8002239
6,27.65698632,74.16002979,13.37296359,52.50782868,75.8002239
12,85.1045337,-2.975899156,13.37296359,52.50782868,75.8002239
14,33.10898735,-58.91494691,13.37296359,52.50782868,75.8002239
19,28.83907008,49.65916725,13.37296359,52.50782868,75.8002239
24,48.91645,146.6005003,13.37296359,52.50782868,75.8002239
25,49.60895079,-91.58516965,13.37296359,52.50782868,75.8002239
29,16.03024683,-154.6192045,13.37296359,52.50782868,75.8002239
32,35.59981001,-71.12719657,13.37296359,52.50782868,75.8002239
42,18.11427527,-22.79744894,13.37296359,52.50782868,75.8002239
50,76.22754785,57.23566387,13.37296359,52.50782868,75.8002239
59,39.72595226,41.2250912,13.37296359,52.50782868,75.8002239
60,59.72231549,135.5991067,13.37296359,52.50782868,75.8002239
61,19.36387128,-177.8883688,13.37296359,52.50782868,75.8002239
6,27.65698631,74.16002979,13.37294899,52.50782197,75.80643541
12,85.1045337,-2.975899156,13.37294899,52.50782197,75.80643541
19,28.83907007,49.65916725,13.37294899,52.50782197,75.80643541
24,48.91644999,146.6005003,13.37294899,52.50782197,75.80643541
25,49.60895078,-91.58516965,13.37294899,52.50782197,75.80643541
29,16.03024682,-154.6192045,13.37294899,52.50782197,75.80643541
32,35.59980999,-71.12719657,13.37294899,52.50782197,75.80643541
41,17.50631202,-79.16091329,13.37294899,52.50782197,75.80643541
42,18.11427525,-22.79744894,13.37294899,52.50782197,75.80643541
50,76.22754785,57.23566387,13.37294899,52.50782197,75.80643541
59,39.72595225,41.2250912,13.37294899,52.50782197,75.80643541
60,59.72231548,135.5991067,13.37294899,52.50782197,75.80643541
61,19.36387126,-177.8883688,13.37294899,52.50782197,75.80643541
6,27.6569863,74.16002979,13.37293464,52.50781535,75.81277416
12,85.1045337,-2.975899156,13.37293464,52.50781535,75.81277416
14,33.10898733,-58.91494691,13.37293464,52.50781535,75.81277416
19,28.83907006,49.65916725,13.37293464,52.50781535,75.81277416
24,48.91644998,146.6005003,13.37293464,52.50781535,75.81277416
25,49.60895077,-91.58516965,13.37293464,52.50781535,75.81277416
29,16.0302468,-154.6192045,13.37293464,52.50781535,75.81277416
32,35.59980998,-71.12719657,13.37293464,52.50781535,75.81277416
41,17.506312,-79.16091329,13.37293464,52.50781535,75.81277416
42,18.11427524,-22.79744894,13.37293464,52.50781535,75.81277416
50,76.22754784,57.23566387,13.37293464,52.50781535,75.81277416
59,39.72595224,41.2250912,13.37293464,52.50781535,75.81277416
60,59.72231547,135.5991067,13.37293464,52.50781535,75.81277416
61,19.36387125,-177.8883688,13.37293464,52.50781535,75.81277416
2,23.18633334,121.9701324,13.37292052,52.50780883,75.81923837
12,85.1045337,-2.975899156,13.37292052,52.50780883,75.81923837
14,33.10898731,-58.91494691,13.37292052,52.50780883,75.81923837
19,28.83907004,49.65916725,13.37292052,52.50780883,75.81923837
24,48.91644997,146.6005003,13.37292052,52.50780883,75.81923837
25,49.60895075,-91.58516965,13.37292052,52.50780883,75.81923837
29,16.03024679,-154.6192045,13.37292052,52.50780883,75.81923837
32,35.59980997,-71.12719657,13.37292052,52.50780883,75.81923837
42,18.11427522,-22.79744894,13.37292052,52.50780883,75.81923837
50,76.22754784,57.23566387,13.37292052,52.50780883,75.81923837
59,39.72595222,41.2250912,13.37292052,52.50780883,75.81923837
60,59.72231546,135.5991067,13.37292052,52.50780883,75.81923837
61,19.36387123,-177.8883688,13.37292052,52.50780883,75.81923837
2,23.18633333,121.9701324,13.37290667,52.50780259,75.82582621
6,27.65698627,74.16002979,13.37290667,52.50780259,75.82582621
12,85.1045337,-2.975899156,13.37290667,52.50780259,75.82582621
14,33.1089873,-58.91494691,13.37290667,52.50780259,75.82582621
19,28.83907003,49.65916725,13.37290667,52.50780259,75.82582621
24,48.91644996,146.6005003,13.37290667,52.50780259,75.82582621
25,49.60895074,-91.58516965,13.37290667,52.50780259,75.82582621
29,16.03024677,-154.6192045,13.37290667,52.50780259,75.82582621
32,35.59980995,-71.12719657,13.37290667,52.50780259,75.82582621
41,17.50631197,-79.16091329,13.37290667,52.50780259,75.82582621
42,18.11427521,-22.79744894,13.37290667,52.50780259,75.82582621
50,76.22754783,57.23566387,13.37290667,52.50780259,75.82582621
59,39.72595221,41.2250912,13.37290667,52.50780259,75.82582621
60,59.72231545,135.5991067,13.37290667,52.50780259,75.82582621
61,19.36387122,-177.8883688,13.37290667,52.50780259,75.82582621
2,23.18633331,121.9701324,13.3728931,52.5077965,75.83253578
6,27.65698625,74.16002979,13.3728931,52.5077965,75.83253578
12,85.1045337,-2.975899156,13.3728931,52.5077965,75.83253578
14,33.10898728,-58.91494691,13.3728931,52.5077965,75.83253578
19,28.83907001,49.65916725,13.3728931,52.5077965,75.83253578
24,48.91644994,146.6005003,13.3728931,52.5077965,75.83253578
25,49.60895073,-91.58516965,13.3728931,52.5077965,75.83253578
29,16.03024676,-154.6192045,13.3728931,52.5077965,75.83253578
32,35.59980994,-71.12719657,13.3728931,52.5077965,75.83253578
42,18.11427519,-22.79744894,13.3728931,52.5077965,75.83253578
50,76.22754783,57.23566387,13.3728931,52.5077965,75.83253578
59,39.7259522,41.2250912,13.3728931,52.5077965,75.83253578
60,59.72231544,135.5991067,13.3728931,52.5077965,75.83253578
61,19.3638712,-177.8883688,13.3728931,52.5077965,75.83253578
6,27.65698624,74.16002979,13.37287981,52.5077906,75.83936519
12,85.10453369,-2.975899156,13.37287981,52.5077906,75.83936519
14,33.10898727,-58.91494691,13.37287981,52.5077906,75.83936519
19,28.83907,49.65916725,13.37287981,52.5077906,75.83936519
24,48.91644993,146.6005003,13.37287981,52.5077906,75.83936519
25,49.60895072,-91.58516965,13.37287981,52.5077906,75.83936519
29,16.03024674,-154.6192045,13.37287981,52.5077906,75.83936519
32,35.59980993,-71.12719657,13.37287981,52.5077906,75.83936519
41,17.50631194,-79.16091329,13.37287981,52.5077906,75.83936519
42,18.11427517,-22.79744894,13.37287981,52.5077906,75.83936519
50,76.22754782,57.23566387,13.37287981,52.5077906,75.83936519
59,39.72595218,41.2250912,13.37287981,52.5077906,75.83936519
60,59.72231543,135.5991067,13.37287981,52.5077906,75.83936519
61,19.36387118,-177.8883688,13.37287981,52.5077906,75.83936519
2,23.18633328,121.9701324,13.3728604,52.50778228,75.84982893
12,85.10453369,-2.975899156,13.3728604,52.50778228,75.84982893
14,33.10898725,-58.91494691,13.3728604,52.50778228,75.84982893
19,28.83906998,49.65916725,13.3728604,52.50778228,75.84982893
24,48.91644991,146.6005003,13.3728604,52.50778228,75.84982893
25,49.6089507,-91.58516965,13.3728604,52.50778228,75.84982893
29,16.03024672,-154.6192045,13.3728604,52.50778228,75.84982893
32,35.5998099,-71.12719657,13.3728604,52.50778228,75.84982893
41,17.50631191,-79.16091329,13.3728604,52.50778228,75.84982893
42,18.11427515,-22.79744894,13.3728604,52.50778228,75.84982893
50,76.22754782,57.23566387,13.3728604,52.50778228,75.84982893
59,39.72595216,41.2250912,13.3728604,52.50778228,75.84982893
60,59.72231541,135.5991067,13.3728604,52.50778228,75.84982893
61,19.36387116,-177.8883688,13.3728604,52.50778228,75.84982893
6,27.6569862,74.16002979,13.37284781,52.50777689,75.85694757
12,85.10453369,-2.975899156,13.37284781,52.50777689,75.85694757
14,33.10898723,-58.91494691,13.37284781,52.50777689,75.85694757
19,28.83906996,49.65916725,13.37284781,52.50777689,75.85694757
24,48.9164499,146.6005003,13.37284781,52.50777689,75.85694757
25,49.60895069,-91.58516965,13.37284781,52.50777689,75.85694757
29,16.0302467,-154.6192045,13.37284781,52.50777689,75.85694757
32,35.59980989,-71.12719657,13.37284781,52.50777689,75.85694757
41,17.50631189,-79.16091329,13.37284781,52.50777689,75.85694757
42,18.11427513,-22.79744894,13.37284781,52.50777689,75.85694757
50,76.22754781,57.23566387,13.37284781,52.50777689,75.85694757
59,39.72595214,41.2250912,13.37284781,52.50777689,75.85694757
60,59.7223154,135.5991067,13.37284781,52.50777689,75.85694757
61,19.36387114,-177.8883688,13.37284781,52.50777689,75.85694757
2,23.18633324,121.9701324,13.3728355,52.50777166,75.86417767
6,27.65698618,74.16002979,13.3728355,52.50777166,75.86417767
12,85.10453369,-2.975899156,13.3728355,52.50777166,75.86417767
14,33.10898722,-58.91494691,13.3728355,52.50777166,75.86417767
19,28.83906994,49.65916725,13.3728355,52.50777166,75.86417767
24,48.91644989,146.6005003,13.3728355,52.50777166,75.86417767
25,49.60895068,-91.58516965,13.3728355,52.50777166,75.86417767
29,16.03024669,-154.6192045,13.3728355,52.50777166,75.86417767
32,35.59980987,-71.12719657,13.3728355,52.50777166,75.86417767
41,17.50631188,-79.16091329,13.3728355,52.50777166,75.86417767
42,18.11427511,-22.79744894,13.3728355,52.50777166,75.86417767
50,76.22754781,57.23566387,13.3728355,52.50777166,75.86417767
59,39.72595213,41.2250912,13.3728355,52.50777166,75.86417767
60,59.72231539,135.5991067,13.3728355,52.50777166,75.86417767
61,19.36387113,-177.8883688,13.3728355,52.50777166,75.86417767
2,23.18633323,121.9701324,13.37282344,52.50776647,75.87151628
6,27.65698617,74.16002979,13.37282344,52.50776647,75.87151628
12,85.10453369,-2.975899156,13.37282344,52.50776647,75.87151628
14,33.1089872,-58.91494691,13.37282344,52.50776647,75.87151628
19,28.83906993,49.65916725,13.37282344,52.50776647,75.87151628
24,48.91644988,146.6005003,13.37282344,52.50776647,75.87151628
25,49.60895066,-91.58516965,13.37282344,52.50776647,75.87151628
29,16.03024667,-154.6192045,13.37282344,52.50776647,75.87151628
32,35.59980986,-71.12719657,13.37282344,52.50776647,75.87151628
41,17.50631186,-79.16091329,13.37282344,52.50776647,75.87151628
42,18.1142751,-22.79744894,13.37282344,52.50776647,75.87151628
50,76.2275478,57.23566387,13.37282344,52.50776647,75.87151628
59,39.72595211,41.2250912,13.37282344,52.50776647,75.87151628
60,59.72231538,135.5991067,13.37282344,52.50776647,75.87151628
61,19.36387111,-177.8883688,13.37282344,52.50776647,75.87151628
2,23.18633321,121.9701324,13.37281166,52.50776138,75.87896041
6,27.65698615,74.16002979,13.37281166,52.50776138,75.87896041
12,85.10453368,-2.975899156,13.37281166,52.50776138,75.87896041
14,33.10898719,-58.91494691,13.37281166,52.50776138,75.87896041
19,28.83906991,49.65916725,13.37281166,52.50776138,75.87896041
24,48.91644986,146.6005003,13.37281166,52.50776138,75.87896041
25,49.60895065,-91.58516965,13.37281166,52.50776138,75.87896041
29,16.03024665,-154.6192045,13.37281166,52.50776138,75.87896041
32,35.59980984,-71.12719657,13.37281166,52.50776138,75.87896041
41,17.50631184,-79.16091329,13.37281166,52.50776138,75.87896041
42,18.11427508,-22.79744894,13.37281166,52.50776138,75.87896041
50,76.2275478,57.23566387,13.37281166,52.50776138,75.87896041
59,39.7259521,41.2250912,13.37281166,52.50776138,75.87896041
60,59.72231537,135.5991067,13.37281166,52.50776138,75.87896041
61,19.36387109,-177.8883688,13.37281166,52.50776138,75.87896041
2,23.18633319,121.9701324,13.37280019,52.50775609,75.88650696
6,27.65698613,74.16002979,13.37280019,52.50775609,75.88650696
12,85.10453368,-2.975899156,13.37280019,52.50775609,75.88650696
14,33.10898717,-58.91494691,13.37280019,52.50775609,75.88650696
19,28.83906989,49.65916725,13.37280019,52.50775609,75.88650696
24,48.91644985,146.6005003,13.37280019,52.50775609,75.88650696
25,49.60895064,-91.58516965,13.37280019,52.50775609,75.88650696
29,16.03024663,-154.6192045,13.37280019,52.50775609,75.88650696
32,35.59980983,-71.12719657,13.37280019,52.50775609,75.88650696
41,17.50631182,-79.16091329,13.37280019,52.50775609,75.88650696
42,18.11427506,-22.79744894,13.37280019,52.50775609,75.88650696
50,76.22754779,57.23566387,13.37280019,52.50775609,75.88650696
59,39.72595208,41.2250912,13.37280019,52.50775609,75.88650696
60,59.72231536,135.5991067,13.37280019,52.50775609,75.88650696
61,19.36387107,-177.8883688,13.37280019,52.50775609,75.88650696
2,23.18633317,121.9701324,13.37278381,52.50774788,75.89801115
6,27.65698611,74.16002979,13.37278381,52.50774788,75.89801115
12,85.10453368,-2.975899156,13.37278381,52.50774788,75.89801115
14,33.10898715,-58.91494691,13.37278381,52.50774788,75.89801115
19,28.83906987,49.65916725,13.37278381,52.50774788,75.89801115
24,48.91644983,146.6005003,13.37278381,52.50774788,75.89801115
25,49.60895062,-91.58516965,13.37278381,52.50774788,75.89801115
29,16.03024661,-154.6192045,13.37278381,52.50774788,75.89801115
32,35.5998098,-71.12719657,13.37278381,52.50774788,75.89801115
41,17.5063118,-79.16091329,13.37278381,52.50774788,75.89801115
42,18.11427503,-22.79744894,13.37278381,52.50774788,75.89801115
50,76.22754778,57.23566387,13.37278381,52.50774788,75.89801115
59,39.72595206,41.2250912,13.37278381,52.50774788,75.89801115
60,59.72231534,135.5991067,13.37278381,52.50774788,75.89801115
61,19.36387104,-177.8883688,13.37278381,52.50774788,75.89801115
2,23.18633315,121.9701324,13.37277355,52.50774227,75.90579815
6,27.65698609,74.16002979,13.37277355,52.50774227,75.90579815
12,85.10453368,-2.975899156,13.37277355,52.50774227,75.90579815
14,33.10898713,-58.91494691,13.37277355,52.50774227,75.90579815
19,28.83906985,49.65916725,13.37277355,52.50774227,75.90579815
24,48.91644982,146.6005003,13.37277355,52.50774227,75.90579815
25,49.6089506,-91.58516965,13.37277355,52.50774227,75.90579815
29,16.03024659,-154.6192045,13.37277355,52.50774227,75.90579815
32,35.59980979,-71.12719657,13.37277355,52.50774227,75.90579815
41,17.50631178,-79.16091329,13.37277355,52.50774227,75.90579815
42,18.11427502,-22.79744894,13.37277355,52.50774227,75.90579815
50,76.22754778,57.23566387,13.37277355,52.50774227,75.90579815
59,39.72595204,41.2250912,13.37277355,52.50774227,75.90579815
60,59.72231533,135.5991067,13.37277355,52.50774227,75.90579815
61,19.36387103,-177.8883688,13.37277355,52.50774227,75.90579815
6,27.65698607,74.16002979,13.37276388,52.50773618,75.91367483
12,85.10453368,-2.975899156,13.37276388,52.50773618,75.91367483
14,33.10898711,-58.91494691,13.37276388,52.50773618,75.91367483
19,28.83906983,49.65916725,13.37276388,52.50773618,75.91367483
24,48.9164498,146.6005003,13.37276388,52.50773618,75.91367483
25,49.60895059,-91.58516965,13.37276388,52.50773618,75.91367483
29,16.03024657,-154.6192045,13.37276388,52.50773618,75.91367483
32,35.59980977,-71.12719657,13.37276388,52.50773618,75.91367483
41,17.50631176,-79.16091329,13.37276388,52.50773618,75.91367483
42,18.114275,-22.79744894,13.37276388,52.50773618,75.91367483
50,76.22754777,57.23566387,13.37276388,52.50773618,75.91367483
59,39.72595203,41.2250912,13.37276388,52.50773618,75.91367483
60,59.72231532,135.5991067,13.37276388,52.50773618,75.91367483
61,19.36387101,-177.8883688,13.37276388,52.50773618,75.91367483
2,23.18633312,121.9701324,13.37275488,52.50772965,75.92163731
6,27.65698606,74.16002979,13.37275488,52.50772965,75.92163731
12,85.10453367,-2.975899156,13.37275488,52.50772965,75.92163731
14,33.1089871,-58.91494691,13.37275488,52.50772965,75.92163731
19,28.83906982,49.65916725,13.37275488,52.50772965,75.92163731
24,48.91644979,146.6005003,13.37275488,52.50772965,75.92163731
25,49.60895058,-91.58516965,13.37275488,52.50772965,75.92163731
29,16.03024655,-154.6192045,13.37275488,52.50772965,75.92163731
32,35.59980975,-71.12719657,13.37275488,52.50772965,75.92163731
41,17.50631174,-79.16091329,13.37275488,52.50772965,75.92163731
42,18.11427498,-22.79744894,13.37275488,52.50772965,75.92163731
50,76.22754776,57.23566387,13.37275488,52.50772965,75.92163731
59,39.72595201,41.2250912,13.37275488,52.50772965,75.92163731
60,59.72231531,135.5991067,13.37275488,52.50772965,75.92163731
61,19.36387099,-177.8883688,13.37275488,52.50772965,75.92163731
2,23.1863331,121.9701324,13.37274661,52.50772293,75.92967914
6,27.65698604,74.16002979,13.37274661,52.50772293,75.92967914
12,85.10453367,-2.975899156,13.37274661,52.50772293,75.92967914
14,33.10898708,-58.91494691,13.37274661,52.50772293,75.92967914
19,28.8390698,49.65916725,13.37274661,52.50772293,75.92967914
24,48.91644977,146.6005003,13.37274661,52.50772293,75.92967914
25,49.60895056,-91.58516965,13.37274661,52.50772293,75.92967914
32,35.59980974,-71.12719657,13.37274661,52.50772293,75.92967914
41,17.50631172,-79.16091329,13.37274661,52.50772293,75.92967914
42,18.11427496,-22.79744894,13.37274661,52.50772293,75.92967914
50,76.22754776,57.23566387,13.37274661,52.50772293,75.92967914
59,39.72595199,41.2250912,13.37274661,52.50772293,75.92967914
60,59.7223153,135.5991067,13.37274661,52.50772293,75.92967914
61,19.36387097,-177.8883688,13.37274661,52.50772293,75.92967914
2,23.18633308,121.9701324,13.37273915,52.50771554,75.93779123
6,27.65698602,74.16002979,13.37273915,52.50771554,75.93779123
12,85.10453367,-2.975899156,13.37273915,52.50771554,75.93779123
19,28.83906978,49.65916725,13.37273915,52.50771554,75.93779123
24,48.91644976,146.6005003,13.37273915,52.50771554,75.93779123
25,49.60895055,-91.58516965,13.37273915,52.50771554,75.93779123
32,35.59980972,-71.12719657,13.37273915,52.50771554,75.93779123
41,17.5063117,-79.16091329,13.37273915,52.50771554,75.93779123
42,18.11427494,-22.79744894,13.37273915,52.50771554,75.93779123
50,76.22754775,57.23566387,13.37273915,52.50771554,75.93779123
59,39.72595197,41.2250912,13.37273915,52.50771554,75.93779123
60,59.72231529,135.5991067,13.37273915,52.50771554,75.93779123
61,19.36387095,-177.8883688,13.37273915,52.50771554,75.93779123
2,23.18633306,121.9701324,13.37273252,52.50770785,75.94596976
6,27.656986,74.16002979,13.37273252,52.50770785,75.94596976
12,85.10453367,-2.975899156,13.37273252,52.50770785,75.94596976
19,28.83906976,49.65916725,13.37273252,52.50770785,75.94596976
24,48.91644975,146.6005003,13.37273252,52.50770785,75.94596976
25,49.60895053,-91.58516965,13.37273252,52.50770785,75.94596976
32,35.5998097,-71.12719657,13.37273252,52.50770785,75.94596976
41,17.50631168,-79.16091329,13.37273252,52.50770785,75.94596976
42,18.11427492,-22.79744894,13.37273252,52.50770785,75.94596976
50,76.22754775,57.23566387,13.37273252,52.50770785,75.94596976
59,39.72595196,41.2250912,13.37273252,52.50770785,75.94596976
60,59.72231527,135.5991067,13.37273252,52.50770785,75.94596976
61,19.36387093,-177.8883688,13.37273252,52.50770785,75.94596976
2,23.18633304,121.9701324,13.3727268,52.50769958,75.95421048
6,27.65698598,74.16002979,13.3727268,52.50769958,75.95421048
12,85.10453367,-2.975899156,13.3727268,52.50769958,75.95421048
19,28.83906974,49.65916725,13.3727268,52.50769958,75.95421048
24,48.91644973,146.6005003,13.3727268,52.50769958,75.95421048
25,49.60895052,-91.58516965,13.3727268,52.50769958,75.95421048
32,35.59980969,-71.12719657,13.3727268,52.50769958,75.95421048
41,17.50631166,-79.16091329,13.3727268,52.50769958,75.95421048
42,18.1142749,-22.79744894,13.3727268,52.50769958,75.95421048
50,76.22754774,57.23566387,13.3727268,52.50769958,75.95421048
59,39.72595194,41.2250912,13.3727268,52.50769958,75.95421048
60,59.72231526,135.5991067,13.3727268,52.50769958,75.95421048
61,19.36387091,-177.8883688,13.3727268,52.50769958,75.95421048
2,23.18633303,121.9701324,13.37272207,52.50769077,75.96250974
6,27.65698597,74.16002979,13.37272207,52.50769077,75.96250974
12,85.10453366,-2.975899156,13.37272207,52.50769077,75.96250974
19,28.83906973,49.65916725,13.37272207,52.50769077,75.96250974
24,48.91644972,146.6005003,13.37272207,52.50769077,75.96250974
25,49.6089505,-91.58516965,13.37272207,52.50769077,75.96250974
32,35.59980967,-71.12719657,13.37272207,52.50769077,75.96250974
41,17.50631164,-79.16091329,13.37272207,52.50769077,75.96250974
42,18.11427488,-22.79744894,13.37272207,52.50769077,75.96250974
50,76.22754774,57.23566387,13.37272207,52.50769077,75.96250974
59,39.72595192,41.2250912,13.37272207,52.50769077,75.96250974
60,59.72231525,135.5991067,13.37272207,52.50769077,75.96250974
61,19.36387089,-177.8883688,13.37272207,52.50769077,75.96250974
2,23.18633301,121.9701324,13.3727184,52.50768166,75.97086387
6,27.65698595,74.16002979,13.3727184,52.50768166,75.97086387
12,85.10453366,-2.975899156,13.3727184,52.50768166,75.97086387
19,28.83906971,49.65916725,13.3727184,52.50768166,75.97086387
24,48.9164497,146.6005003,13.3727184,52.50768166,75.97086387
25,49.60895049,-91.58516965,13.3727184,52.50768166,75.97086387
32,35.59980965,-71.12719657,13.3727184,52.50768166,75.97086387
41,17.50631162,-79.16091329,13.3727184,52.50768166,75.97086387
42,18.11427486,-22.79744894,13.3727184,52.50768166,75.97086387
50,76.22754773,57.23566387,13.3727184,52.50768166,75.97086387
59,39.7259519,41.2250912,13.3727184,52.50768166,75.97086387
60,59.72231524,135.5991067,13.3727184,52.50768166,75.97086387
61,19.36387087,-177.8883688,13.3727184,52.50768166,75.97086387
2,23.18633299,121.9701324,13.37271575,52.50767228,75.97926918
6,27.65698593,74.16002979,13.37271575,52.50767228,75.97926918
12,85.10453366,-2.975899156,13.37271575,52.50767228,75.97926918
14,33.10898698,-58.91494691,13.37271575,52.50767228,75.97926918
19,28.83906969,49.65916725,13.37271575,52.50767228,75.97926918
24,48.91644969,146.6005003,13.37271575,52.50767228,75.97926918
25,49.60895048,-91.58516965,13.37271575,52.50767228,75.97926918
32,35.59980963,-71.12719657,13.37271575,52.50767228,75.97926918
41,17.5063116,-79.16091329,13.37271575,52.50767228,75.97926918
42,18.11427484,-22.79744894,13.37271575,52.50767228,75.97926918
50,76.22754772,57.23566387,13.37271575,52.50767228,75.97926918
59,39.72595189,41.2250912,13.37271575,52.50767228,75.97926918
60,59.72231522,135.5991067,13.37271575,52.50767228,75.97926918
61,19.36387085,-177.8883688,13.37271575,52.50767228,75.97926918
2,23.18633297,121.9701324,13.37271411,52.50766262,75.98772183
12,85.10453366,-2.975899156,13.37271411,52.50766262,75.98772183
14,33.10898696,-58.91494691,13.37271411,52.50766262,75.98772183
19,28.83906967,49.65916725,13.37271411,52.50766262,75.98772183
24,48.91644967,146.6005003,13.37271411,52.50766262,75.98772183
25,49.60895046,-91.58516965,13.37271411,52.50766262,75.98772183
32,35.59980962,-71.12719657,13.37271411,52.50766262,75.98772183
41,17.50631158,-79.16091329,13.37271411,52.50766262,75.98772183
42,18.11427482,-22.79744894,13.37271411,52.50766262,75.98772183
50,76.22754772,57.23566387,13.37271411,52.50766262,75.98772183
59,39.72595187,41.2250912,13.37271411,52.50766262,75.98772183
60,59.72231521,135.5991067,13.37271411,52.50766262,75.98772183
61,19.36387083,-177.8883688,13.37271411,52.50766262,75.98772183
2,23.18633295,121.9701324,13.37271339,52.50765267,75.99621868
6,27.65698589,74.16002979,13.37271339,52.50765267,75.99621868
12,85.10453366,-2.975899156,13.37271339,52.50765267,75.99621868
