GPSWeek [weeks];GPSSecondsOfWeek [s];Solution status (sol stat);Position type (pos type);Latitude (lat) [deg];Longitude (lon) [deg];Height above mean sea level (hgt) [m];Undulation (undulation) [m];Datum ID number (datum id#);Latitude standard deviation (lat σ) [m];Longitude standard deviation (lon σ) [m];Height standard deviation (hgt σ) [m];Base station ID (stn id);Differential age in seconds (diff_age) [s];Solution age in seconds (sol_age) [s];Number of satellites tracked (#SVs);Number of satellites used in solution (#solnSVs);Number of satellites with L1/E1/B1 signals used in solution (#solnL1SVs);Number of satellites with multi-frequency signals used in solution (#solnMultiSVs);Extended solution status (ext sol stat);Galileo and BeiDou signals used mask (Galileo and BeiDou sig mask);GPS and GLONASS signals used mask (GPS and GLONASS sig mask)
1913;315357.15;0;56;50.1125784920678;8.66072794665009;98.3695667264983;48.2000007629395;61;0.23586630821228;0.167296916246414;0.14826001226902;4095;7;0;12;10;10;10;1;51;0
1913;315357.2;0;56;50.1125757762277;8.66072951099738;98.3699265578762;48.2000007629395;61;0.23586630821228;0.167296916246414;0.14826001226902;4095;7;0;12;10;10;10;1;51;0
1913;315357.25;0;56;50.1125730563636;8.66073108589175;98.371718743816;48.2000007629395;61;0.235866323113441;0.167296916246414;0.148259997367859;4095;7;0;12;10;10;10;1;51;0
1913;315357.3;0;56;50.112570331826;8.66073266357785;98.374778188765;48.2000007629395;61;0.235866323113441;0.167296916246414;0.148259997367859;4095;7;0;12;10;10;10;1;51;0
1913;315357.35;0;56;50.1125676048153;8.6607342215585;98.3782507460564;48.2000007629395;61;0.235866323113441;0.167296916246414;0.148259997367859;4095;7;0;12;10;10;10;1;51;0
1913;315357.4;0;56;50.1125648800963;8.66073578415902;98.3807243565097;48.2000007629395;61;0.235866323113441;0.167296916246414;0.148259997367859;4095;7;0;12;10;10;10;1;51;0
1913;315357.45;0;56;50.1125621592157;8.66073734327163;98.382218063809;48.2000007629395;61;0.235866323113441;0.167296916246414;0.148259997367859;4095;7;0;12;10;10;10;1;51;0
1913;315357.5;0;56;50.1125594353118;8.66073889767781;98.3828388992697;48.2000007629395;61;0.235866323113441;0.167296916246414;0.148259997367859;4095;7;0;12;10;10;10;1;51;0
1913;315357.55;0;56;50.1125567075647;8.66074044948297;98.3823603894562;48.2000007629395;61;0.235866323113441;0.167296916246414;0.148259997367859;4095;7;0;12;10;10;10;1;51;0
1913;315357.6;0;56;50.1125539708346;8.6607419917151;98.382023721002;48.2000007629395;61;0.235866323113441;0.167296916246414;0.148259997367859;4095;7;0;12;10;10;10;1;51;0
1913;315357.65;0;56;50.1125512300968;8.66074353438579;98.3825150188059;48.2000007629395;61;0.235866323113441;0.167296916246414;0.148259997367859;4095;7;0;12;10;10;10;1;51;0
1913;315357.7;0;56;50.1125484820618;8.66074508702872;98.3837740737945;48.2000007629395;61;0.235866323113441;0.167296916246414;0.148259997367859;4095;7;0;12;10;10;10;1;51;0
1913;315357.75;0;56;50.1125457297983;8.66074663353793;98.3859468670562;48.2000007629395;61;0.235866323113441;0.167296916246414;0.148259997367859;4095;7;0;12;10;10;10;1;51;0
1913;315357.8;0;56;50.1125429751354;8.66074818822235;98.3889182135463;48.2000007629395;61;0.235866323113441;0.167296916246414;0.148259997367859;4095;7;0;12;10;10;10;1;51;0
1913;315357.85;0;56;50.1125402186156;8.66074974364502;98.3912257906049;48.2000007629395;61;0.235866338014603;0.167296916246414;0.148259997367859;4095;7;0;12;10;10;10;1;51;0
1913;315357.9;0;56;50.1125374618572;8.6607512935079;98.3918439531699;48.2000007629395;61;0.235866338014603;0.167296916246414;0.148259982466698;4095;7;0;12;10;10;10;1;51;0
1913;315357.95;0;56;50.1125347082239;8.6607528472184;98.391635324806;48.2000007629395;61;0.235866338014603;0.167296916246414;0.148259982466698;4095;7;0;12;10;10;10;1;51;0
1913;315358;0;56;50.1125319485521;8.6607544075291;98.3915909128264;48.2000007629395;61;0.235866338014603;0.167296916246414;0.148259982466698;4095;7;0;12;10;10;10;1;51;0
1913;315358.05;0;56;50.1125294774816;8.6607559818976;98.3867310257629;48.2000007629395;61;0.190051063895226;0.133101776242256;0.154066354036331;4095;2;0;12;10;10;10;1;51;0
1913;315358.1;0;56;50.1125267083897;8.66075754959501;98.3865525573492;48.2000007629395;61;0.190051063895226;0.133101776242256;0.154066354036331;4095;2;0;12;10;10;10;1;51;0
1913;315358.15;0;56;50.112523945105;8.66075912521547;98.3860055832192;48.2000007629395;61;0.190051078796387;0.133101776242256;0.15406633913517;4095;2;0;12;10;10;10;1;51;0
1913;315358.2;0;56;50.1125211817709;8.66076069875726;98.3854013625532;48.2000007629395;61;0.190051078796387;0.133101776242256;0.15406633913517;4095;2;0;12;10;10;10;1;51;0
1913;315358.25;0;56;50.1125184212608;8.66076226370771;98.385044798255;48.2000007629395;61;0.190051078796387;0.133101776242256;0.15406633913517;4095;2;0;12;10;10;10;1;51;0
1913;315358.3;0;56;50.1125156615665;8.66076383221888;98.3839006060734;48.2000007629395;61;0.190051078796387;0.133101776242256;0.15406633913517;4095;2;0;12;10;10;10;1;51;0
1913;315358.35;0;56;50.1125128987086;8.66076539786171;98.3824151465669;48.2000007629395;61;0.190051078796387;0.133101776242256;0.15406633913517;4095;2;0;12;10;10;10;1;51;0
1913;315358.4;0;56;50.1125101343956;8.66076696021021;98.3800007570535;48.2000007629395;61;0.190051078796387;0.133101776242256;0.15406633913517;4095;2;0;12;10;10;10;1;51;0
1913;315358.45;0;56;50.1125073707821;8.66076852990555;98.3764213407412;48.2000007629395;61;0.190051078796387;0.133101776242256;0.15406633913517;4095;2;0;12;10;10;10;1;51;0
1913;315358.5;0;56;50.1125046092307;8.66077010718911;98.3725488279015;48.2000007629395;61;0.190051078796387;0.133101776242256;0.15406633913517;4095;2;0;12;10;10;10;1;51;0
1913;315358.55;0;56;50.1125018474518;8.66077169079886;98.3692320166156;48.2000007629395;61;0.190051078796387;0.133101776242256;0.15406633913517;4095;2;0;12;10;10;10;1;51;0
1913;315358.6;0;56;50.1124990802654;8.66077328577896;98.367196239531;48.2000007629395;61;0.190051078796387;0.133101761341095;0.15406633913517;4095;2;0;12;10;10;10;1;51;0
1913;315358.65;0;56;50.1124963070736;8.66077488183775;98.366066926159;48.2000007629395;61;0.190051078796387;0.133101761341095;0.15406633913517;4095;2;0;12;10;10;10;1;51;0
1913;315358.7;0;56;50.1124935288769;8.66077646495186;98.3651484716684;48.2000007629395;61;0.190051093697548;0.133101761341095;0.15406633913517;4095;2;0;12;10;10;10;1;51;0
1913;315358.75;0;56;50.1124907474597;8.66077804384708;98.3634565807879;48.2000007629395;61;0.190051093697548;0.133101761341095;0.15406633913517;4095;2;0;12;10;10;10;1;51;0
1913;315358.8;0;56;50.1124879636039;8.66077960225408;98.3616259451956;48.2000007629395;61;0.190051093697548;0.133101761341095;0.15406633913517;4095;2;0;12;10;10;10;1;51;0
1913;315358.85;0;56;50.112485179916;8.66078115997361;98.3593505881727;48.2000007629395;61;0.190051093697548;0.133101761341095;0.15406633913517;4095;2;0;12;10;10;10;1;51;0
1913;315358.9;0;56;50.1124823971647;8.66078273064376;98.3579988302663;48.2000007629395;61;0.190051093697548;0.133101761341095;0.15406633913517;4095;2;0;12;10;10;10;1;51;0
1913;315358.95;0;56;50.112479611378;8.66078430653621;98.3571324907243;48.2000007629395;61;0.190051093697548;0.133101761341095;0.15406633913517;4095;2;0;12;10;10;10;1;51;0
1913;315359;0;56;50.1124768271831;8.66078589210847;98.3563034255058;48.2000007629395;61;0.190051093697548;0.133101761341095;0.15406633913517;4095;2;0;12;10;10;10;1;51;0
1913;315359.05;0;56;50.1124742761514;8.66078738402814;98.373744298704;48.2000007629395;61;0.189647749066353;0.137266397476196;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315359.1;0;56;50.1124714916354;8.66078896168909;98.3721590554342;48.2000007629395;61;0.189647763967514;0.137266397476196;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315359.15;0;56;50.1124686998328;8.66079053249156;98.3705374440178;48.2000007629395;61;0.189647763967514;0.137266397476196;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315359.2;0;56;50.1124659020541;8.66079211535612;98.3696906687692;48.2000007629395;61;0.189647763967514;0.137266397476196;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315359.25;0;56;50.1124630960263;8.66079369639327;98.3693915484473;48.2000007629395;61;0.189647763967514;0.137266397476196;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315359.3;0;56;50.1124602831093;8.6607952781148;98.3687945548445;48.2000007629395;61;0.189647763967514;0.137266397476196;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315359.35;0;56;50.1124574729273;8.66079686062639;98.3681244775653;48.2000007629395;61;0.189647763967514;0.137266397476196;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315359.4;0;56;50.1124546635773;8.66079844239568;98.3681710902601;48.2000007629395;61;0.189647763967514;0.137266397476196;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315359.45;0;56;50.1124518595926;8.66080002537528;98.3682882664725;48.2000007629395;61;0.189647763967514;0.137266382575035;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315359.5;0;56;50.1124490598303;8.66080160375627;98.3680609641597;48.2000007629395;61;0.189647763967514;0.137266382575035;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315359.55;0;56;50.1124462642063;8.66080316986788;98.3670026250184;48.2000007629395;61;0.189647763967514;0.137266382575035;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315359.6;0;56;50.1124434675438;8.66080473429793;98.3645178359002;48.2000007629395;61;0.189647763967514;0.137266382575035;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315359.65;0;56;50.1124406684943;8.6608063027748;98.3610074212775;48.2000007629395;61;0.189647763967514;0.137266382575035;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315359.7;0;56;50.1124378666402;8.66080787749528;98.357204342261;48.2000007629395;61;0.189647763967514;0.137266382575035;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315359.75;0;56;50.1124350622857;8.66080946614509;98.354455335997;48.2000007629395;61;0.189647763967514;0.137266382575035;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315359.8;0;56;50.1124322475773;8.66081105834039;98.3528663115576;48.2000007629395;61;0.189647763967514;0.137266382575035;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315359.85;0;56;50.1124294226575;8.66081263857284;98.3529654629529;48.2000007629395;61;0.189647763967514;0.137266382575035;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315359.9;0;56;50.1124265879341;8.66081421712486;98.3539391178638;48.2000007629395;61;0.189647778868675;0.137266382575035;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315359.95;0;56;50.1124237575631;8.66081579674883;98.3549267482013;48.2000007629395;61;0.189647778868675;0.137266382575035;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315360;0;56;50.1124209274139;8.66081736268965;98.3549708686769;48.2000007629395;61;0.189647778868675;0.137266382575035;0.16280035674572;4095;2;0;11;10;10;10;1;51;0
1913;315360.05;0;56;50.1124182590475;8.66081898592522;98.3428662251681;48.2000007629395;61;0.176523819565773;0.120961010456085;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315360.1;0;56;50.1124154491621;8.66082056807622;98.3404777543619;48.2000007629395;61;0.176523834466934;0.120961003005505;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315360.15;0;56;50.1124126419497;8.66082214847532;98.3387090358883;48.2000007629395;61;0.176523834466934;0.120961003005505;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315360.2;0;56;50.1124098338118;8.66082372705817;98.3369065113366;48.2000007629395;61;0.176523834466934;0.120961003005505;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315360.25;0;56;50.1124070263439;8.66082530246137;98.3349701343104;48.2000007629395;61;0.176523834466934;0.120961003005505;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315360.3;0;56;50.1124042176885;8.66082689201862;98.3323010122404;48.2000007629395;61;0.176523834466934;0.120961003005505;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315360.35;0;56;50.1124014075224;8.66082850443112;98.3306064056233;48.2000007629395;61;0.176523834466934;0.120960995554924;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315360.4;0;56;50.1123985862434;8.66083012923024;98.3296562721953;48.2000007629395;61;0.176523834466934;0.120960995554924;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315360.45;0;56;50.1123957698431;8.66083175889674;98.329328097403;48.2000007629395;61;0.176523834466934;0.120960995554924;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315360.5;0;56;50.1123929482616;8.66083340013556;98.3299752641469;48.2000007629395;61;0.176523834466934;0.120960995554924;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315360.55;0;56;50.1123901257229;8.66083501921289;98.3310460252687;48.2000007629395;61;0.176523834466934;0.120960995554924;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315360.6;0;56;50.1123872987171;8.66083664240004;98.3324015541002;48.2000007629395;61;0.176523834466934;0.120960988104343;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315360.65;0;56;50.1123844765824;8.66083827046489;98.3341634022072;48.2000007629395;61;0.176523849368095;0.120960988104343;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315360.7;0;56;50.1123816539981;8.66083989981776;98.3343104813248;48.2000007629395;61;0.176523849368095;0.120960988104343;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315360.75;0;56;50.1123788346597;8.6608415357153;98.3328735316172;48.2000007629395;61;0.176523849368095;0.120960988104343;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315360.8;0;56;50.1123760173735;8.66084316852138;98.3310358412564;48.2000007629395;61;0.176523849368095;0.120960988104343;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315360.85;0;56;50.1123731909447;8.66084480176113;98.3300151815638;48.2000007629395;61;0.176523849368095;0.120960980653763;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315360.9;0;56;50.1123703652978;8.66084644998544;98.3299743933603;48.2000007629395;61;0.176523849368095;0.120960980653763;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315360.95;0;56;50.1123675380055;8.66084810914354;98.3312655035406;48.2000007629395;61;0.176523849368095;0.120960980653763;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315361;0;56;50.1123647004215;8.6608497630735;98.3328816965222;48.2000007629395;61;0.176523849368095;0.120960980653763;0.169429108500481;4095;2;0;13;11;11;10;1;51;0
1913;315361.05;0;56;50.1123619838526;8.66085144777892;98.3337767422199;48.2000007629395;61;0.167158991098404;0.112264461815357;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315361.1;0;56;50.1123591496854;8.66085311094799;98.3347810981795;48.2000007629395;61;0.167158991098404;0.112264461815357;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315361.15;0;56;50.1123563171765;8.6608547770144;98.335421086289;48.2000007629395;61;0.167158991098404;0.112264461815357;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315361.2;0;56;50.1123534805079;8.66085645786937;98.3362167980522;48.2000007629395;61;0.167158991098404;0.112264461815357;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315361.25;0;56;50.1123506350208;8.66085814277569;98.3373783528805;48.2000007629395;61;0.167158991098404;0.112264454364777;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315361.3;0;56;50.1123477860145;8.66085982775728;98.3390823472291;48.2000007629395;61;0.167158991098404;0.112264454364777;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315361.35;0;56;50.1123449347836;8.66086151981493;98.3404770651832;48.2000007629395;61;0.167158991098404;0.112264454364777;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315361.4;0;56;50.1123420846833;8.66086323229089;98.3416234971955;48.2000007629395;61;0.167158991098404;0.112264454364777;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315361.45;0;56;50.1123392410383;8.66086493397752;98.3427392877638;48.2000007629395;61;0.167158991098404;0.112264454364777;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315361.5;0;56;50.1123363944452;8.66086662315799;98.3444571429864;48.2000007629395;61;0.167158991098404;0.112264446914196;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315361.55;0;56;50.11233355932;8.66086835213631;98.3458489160985;48.2000007629395;61;0.167159005999565;0.112264446914196;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315361.6;0;56;50.1123307134083;8.66087002454118;98.3463614135981;48.2000007629395;61;0.167159005999565;0.112264446914196;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315361.65;0;56;50.1123278738641;8.66087171087454;98.3457083953545;48.2000007629395;61;0.167159005999565;0.112264446914196;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315361.7;0;56;50.1123250308408;8.66087339093979;98.3445298084989;48.2000007629395;61;0.167159005999565;0.112264439463615;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315361.75;0;56;50.1123221901801;8.66087507122198;98.3433363810182;48.2000007629395;61;0.167159005999565;0.112264439463615;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315361.8;0;56;50.1123193454454;8.66087678178641;98.3427963666618;48.2000007629395;61;0.167159005999565;0.112264439463615;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315361.85;0;56;50.1123164820673;8.66087847344855;98.3442665385082;48.2000007629395;61;0.167159005999565;0.112264439463615;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315361.9;0;56;50.1123136145914;8.66088018053848;98.3453272208571;48.2000007629395;61;0.167159005999565;0.112264439463615;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315361.95;0;56;50.1123107483131;8.66088187809862;98.3478395203128;48.2000007629395;61;0.167159005999565;0.112264432013035;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315362;0;56;50.1123078762602;8.66088356916484;98.3501191269606;48.2000007629395;61;0.167159005999565;0.112264432013035;0.175657153129578;4095;2;0;13;12;12;10;1;51;0
1913;315362.05;0;56;50.1123049883383;8.66088539669196;98.349791415967;48.2000007629395;61;0.17563970386982;0.116472274065018;0.18537113070488;4095;2;0;12;11;11;9;1;51;0
1913;315362.1;0;56;50.112302117686;8.6608871112767;98.3520663483068;48.2000007629395;61;0.17563970386982;0.116472274065018;0.18537113070488;4095;2;0;12;11;11;9;1;51;0
1913;315362.15;0;56;50.1122992439646;8.66088884090427;98.3554891785607;48.2000007629395;61;0.17563970386982;0.116472274065018;0.18537113070488;4095;2;0;12;11;11;9;1;51;0
1913;315362.2;0;56;50.112296365353;8.66089056192223;98.358316225931;48.2000007629395;61;0.17563970386982;0.116472266614437;0.18537113070488;4095;2;0;12;11;11;9;1;51;0
1913;315362.25;0;56;50.1122934869142;8.66089227329347;98.3589757652953;48.2000007629395;61;0.17563970386982;0.116472266614437;0.18537113070488;4095;2;0;12;11;11;9;1;51;0
1913;315362.3;0;56;50.1122906048353;8.66089399404228;98.3591303788126;48.2000007629395;61;0.17563970386982;0.116472266614437;0.18537113070488;4095;2;0;12;11;11;9;1;51;0
1913;315362.35;0;56;50.1122877197348;8.66089572937988;98.3610289329663;48.2000007629395;61;0.175639718770981;0.116472266614437;0.18537113070488;4095;2;0;12;11;11;9;1;51;0
1913;315362.4;0;56;50.1122848314031;8.66089747924332;98.3639061497524;48.2000007629395;61;0.175639718770981;0.116472259163857;0.18537113070488;4095;2;0;12;11;11;9;1;51;0
1913;315362.45;0;56;50.1122819333517;8.66089923828852;98.3667630460113;48.2000007629395;61;0.175639718770981;0.116472259163857;0.18537113070488;4095;2;0;12;11;11;9;1;51;0
1913;315362.5;0;56;50.112279038116;8.66090100644121;98.3693831469864;48.2000007629395;61;0.175639718770981;0.116472259163857;0.18537113070488;4095;2;0;12;11;11;9;1;51;0
1913;315362.55;0;56;50.1122761378779;8.66090276415029;98.3717061709613;48.2000007629395;61;0.175639718770981;0.116472259163857;0.18537113070488;4095;2;0;12;11;11;9;1;51;0
1913;315362.6;0;56;50.1122732400035;8.66090453118817;98.3735851580277;48.2000007629395;61;0.175639718770981;0.116472259163857;0.18537113070488;4095;2;0;12;11;11;9;1;51;0
1913;315362.65;0;56;50.1122703371847;8.66090629256743;98.3748213201761;48.2000007629395;61;0.175639718770981;0.116472251713276;0.18537113070488;4095;2;0;12;11;11;9;1;51;0
1913;315362.7;0;56;50.1122674261566;8.66090805213434;98.3755967095494;48.2000007629395;61;0.175639718770981;0.116472251713276;0.18537113070488;4095;2;0;12;11;11;9;1;51;0
1913;315362.75;0;56;50.1122645152084;8.66090981567319;98.3757133847103;48.2000007629395;61;0.175639718770981;0.116472251713276;0.18537113070488;4095;2;0;12;11;11;9;1;51;0
1913;315362.8;0;56;50.1122615957891;8.66091158322591;98.3750007152557;48.2000007629395;61;0.175639718770981;0.116472251713276;0.18537113070488;4095;2;0;12;11;11;9;1;51;0
1913;315362.85;0;56;50.112258675289;8.66091334375487;98.3739621397108;48.2000007629395;61;0.175639733672142;0.116472244262695;0.185371115803719;4095;2;0;12;11;11;9;1;51;0
1913;315362.9;0;56;50.1122557539884;8.66091510091544;98.3730964679271;48.2000007629395;61;0.175639733672142;0.116472244262695;0.185371115803719;4095;2;0;12;11;11;9;1;51;0
1913;315362.95;0;56;50.1122528325551;8.66091686699866;98.3724582167342;48.2000007629395;61;0.175639733672142;0.116472244262695;0.185371115803719;4095;2;0;12;11;11;9;1;51;0
1913;315363;0;56;50.1122499084937;8.66091863344197;98.3711933456361;48.2000007629395;61;0.175639733672142;0.116472244262695;0.185371115803719;4095;2;0;12;11;11;9;1;51;0
1913;315363.05;0;56;50.1122470012609;8.6609204574201;98.3685936555266;48.2000007629395;61;0.184211820363998;0.123129911720753;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315363.1;0;56;50.1122440742494;8.66092222317865;98.3653604369611;48.2000007629395;61;0.18421183526516;0.123129904270172;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315363.15;0;56;50.1122411507708;8.66092400511347;98.3620730042458;48.2000007629395;61;0.18421183526516;0.123129904270172;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315363.2;0;56;50.1122382276559;8.6609257942156;98.3588332282379;48.2000007629395;61;0.18421183526516;0.123129904270172;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315363.25;0;56;50.1122352991331;8.66092757608066;98.3558422895148;48.2000007629395;61;0.18421183526516;0.123129904270172;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315363.3;0;56;50.1122323716802;8.66092936886194;98.3537595942616;48.2000007629395;61;0.18421183526516;0.123129896819592;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315363.35;0;56;50.112229445048;8.66093116736282;98.3522677328438;48.2000007629395;61;0.18421183526516;0.123129896819592;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315363.4;0;56;50.1122265212145;8.66093296474401;98.350725707598;48.2000007629395;61;0.18421183526516;0.123129896819592;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315363.45;0;56;50.1122236030007;8.66093475491465;98.3486631046981;48.2000007629395;61;0.18421183526516;0.123129896819592;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315363.5;0;56;50.1122206898898;8.6609365448986;98.3459085263312;48.2000007629395;61;0.18421183526516;0.123129896819592;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315363.55;0;56;50.1122177806301;8.66093834336177;98.3428210513666;48.2000007629395;61;0.18421183526516;0.123129889369011;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315363.6;0;56;50.1122148691437;8.66094014356237;98.339725506492;48.2000007629395;61;0.18421183526516;0.123129889369011;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315363.65;0;56;50.1122119533594;8.66094195616786;98.337110186927;48.2000007629395;61;0.184211850166321;0.123129889369011;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315363.7;0;56;50.1122090353378;8.66094377789648;98.3348920606077;48.2000007629395;61;0.184211850166321;0.123129889369011;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315363.75;0;56;50.1122061240437;8.660945587093;98.3331522531807;48.2000007629395;61;0.184211850166321;0.12312988191843;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315363.8;0;56;50.1122032221774;8.66094739045807;98.3320844629779;48.2000007629395;61;0.184211850166321;0.12312988191843;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315363.85;0;56;50.1122003250748;8.66094917824326;98.3312717285007;48.2000007629395;61;0.184211850166321;0.12312988191843;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315363.9;0;56;50.1121974284595;8.66095094782921;98.3303933376446;48.2000007629395;61;0.184211850166321;0.12312988191843;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315363.95;0;56;50.1121945323951;8.66095271997253;98.3283639075235;48.2000007629395;61;0.184211850166321;0.12312987446785;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315364;0;56;50.1121916529166;8.66095449615347;98.3245699740946;48.2000007629395;61;0.184211850166321;0.12312987446785;0.196064829826355;4095;3;0;12;11;11;9;1;51;0
1913;315364.05;0;50;50.1121884322484;8.66095744696375;98.3755036937073;48.2000007629395;61;0.0164204705506563;0.0168008059263229;0.0507539696991444;4095;3.04999995231628;0;12;11;11;11;0;51;0
1913;315364.1;0;50;50.1121855534328;8.66095909661889;98.3525666547939;48.2000007629395;61;0.0164804924279451;0.0168793313205242;0.0511136092245579;4095;3.09999990463257;0;12;11;11;11;0;51;0
1913;315364.15;0;50;50.1121826430312;8.66096091153347;98.3533810526133;48.2000007629395;61;0.0165402237325907;0.0169574711471796;0.051468838006258;4095;3.15000009536743;0;12;11;11;11;0;51;0
1913;315364.2;0;50;50.1121797363403;8.66096267695467;98.3416599417105;48.2000007629395;61;0.0165996756404638;0.0170352626591921;0.0518197789788246;4095;3.20000004768372;0;12;11;11;11;0;51;0
1913;315364.25;0;50;50.1121768666097;8.66096447596429;98.3386115459725;48.2000007629395;61;0.0166588388383389;0.0171126779168844;0.0521663725376129;4095;3.25;0;12;11;11;11;0;51;0
1913;315364.3;0;50;50.1121740342804;8.66096605467973;98.3566463058814;48.2000007629395;61;0.0167177449911833;0.017189733684063;0.0525091476738453;4095;3.29999995231628;0;12;11;11;11;0;51;0
1913;315364.35;0;50;50.1121711609235;8.66096802727923;98.3233773894608;48.2000007629395;61;0.0158602893352509;0.0154707981273532;0.0435551665723324;4095;2.34999990463257;0;12;11;11;11;0;51;0
1913;315364.4;0;50;50.1121682424426;8.66096970239967;98.3794625448063;48.2000007629395;61;0.0159875899553299;0.0156470611691475;0.0444019697606564;4095;2.40000009536743;0;11;10;10;10;0;51;0
1913;315364.45;0;50;50.1121653864641;8.66097154087745;98.3517271410674;48.2000007629395;61;0.0160479675978422;0.0157304760068655;0.0447973199188709;4095;2.45000004768372;0;11;10;10;10;0;51;0
1913;315364.5;0;50;50.1121625517796;8.66097343753175;98.3295396054164;48.2000007629395;61;0.0161080192774534;0.0158134084194899;0.045186847448349;4095;2.5;0;11;10;10;10;0;51;0
1913;315364.55;0;50;50.1121596399728;8.6609751446227;98.3203346254304;48.2000007629395;61;0.0161677468568087;0.0158958621323109;0.0455706603825092;4095;2.54999995231628;0;11;10;10;10;0;51;0
